seconds,mos_pred_concat,mos_target_concat_durw
9.685,3.264308,3.125
23.930188,2.609295,2.529719
33.800187,2.515573,2.849552
47.030313,2.527625,2.891875
51.850313,2.478043,2.960026
58.605375,2.544014,2.935818
73.285375,2.511389,3.048831
93.735563,2.732027,3.038177
98.100562,2.741984,3.030917
104.270625,2.736178,2.9995
117.535625,2.742339,3.013664
133.78575,2.750068,2.966456
147.75575,2.746779,2.957809
166.515938,2.746261,3.032976
173.405937,2.756396,3.0565
184.786125,2.748517,3.05302
