block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.766474,2.75,5.0,1,5.0
5.0,10.0,3.254202,2.844336,5.0,2,5.0
10.0,15.0,3.087687,2.875,5.0,1,5.0
15.0,20.0,3.087687,2.875,5.0,1,5.0
20.0,25.0,3.006433,2.820803,5.0,2,5.0
25.0,30.0,2.712876,2.625,5.0,1,5.0
30.0,35.0,2.712876,2.625,5.0,1,5.0
35.0,40.0,2.840204,2.625,5.0,2,5.0
40.0,45.0,2.993806,2.625,5.0,1,5.0
45.0,50.0,2.996897,2.573039,5.0,2,5.0
50.0,55.0,3.001243,2.5,5.0,1,5.0
55.0,60.0,3.001243,2.5,5.0,1,5.0
60.0,65.0,2.91033,3.243428,5.0,2,5.0
65.0,70.0,2.909526,3.25,5.0,1,5.0
70.0,75.0,3.044333,3.270084,5.0,2,5.0
75.0,80.0,3.73462,3.377248,5.0,2,5.0
80.0,85.0,2.975417,3.5,5.0,1,5.0
85.0,90.0,3.016466,3.5,5.0,2,5.0
90.0,95.0,3.193242,3.5,5.0,1,5.0
95.0,100.0,3.193242,3.5,5.0,1,5.0
100.0,105.0,3.370292,3.5,5.0,2,5.0
105.0,110.0,3.560785,3.5,5.0,1,5.0
110.0,115.0,3.412571,3.534687,5.0,2,5.0
115.0,120.0,2.99487,3.411594,5.0,2,5.0
120.0,125.0,2.93352,3.0,5.0,1,5.0
125.0,130.0,2.93352,3.0,5.0,1,5.0
130.0,135.0,3.022948,3.28605,5.0,2,5.0
135.0,140.0,3.246151,4.0,5.0,1,5.0
140.0,145.0,3.274605,3.857712,5.0,2,5.0
145.0,150.0,3.446126,3.0,5.0,1,5.0
150.0,155.0,3.446126,3.0,5.0,1,5.0
155.0,160.0,3.412662,3.042216,5.0,2,5.0
160.0,165.0,3.34704,3.125,5.0,1,5.0
165.0,170.0,3.309804,3.174191,5.0,2,5.0
170.0,175.0,3.063176,3.5,5.0,1,5.0
175.0,180.0,3.063176,3.5,5.0,1,5.0
180.0,185.0,3.108124,3.018887,5.0,2,5.0
185.0,188.691688,3.109889,3.0,3.691687,1,5.0
