block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,2.860448,3.125,5.0,1,5.0
5.0,10.0,7.5,2.860448,3.125,5.0,1,5.0
10.0,15.0,12.5,3.324135,3.74685,5.0,3,5.0
15.0,20.0,17.5,2.458074,3.0,5.0,1,5.0
20.0,25.0,22.5,3.898101,4.239591,5.0,2,5.0
25.0,30.0,27.5,3.879988,4.276578,5.0,2,5.0
30.0,35.0,32.5,2.877645,3.5,5.0,1,5.0
35.0,40.0,37.5,2.877645,3.5,5.0,1,5.0
40.0,45.0,42.5,3.863599,4.088,5.0,2,5.0
45.0,50.0,47.5,3.719277,4.012422,5.0,2,5.0
50.0,55.0,52.5,2.835188,3.5,5.0,1,5.0
55.0,60.0,57.5,3.184992,3.736433,5.0,2,5.0
60.0,65.0,62.5,4.37268,4.274258,5.0,2,5.0
65.0,70.0,67.5,3.820964,2.75,5.0,1,5.0
70.0,75.0,72.5,4.387419,4.162625,5.0,2,5.0
75.0,80.0,77.5,2.374244,2.636456,5.0,2,5.0
80.0,85.0,82.5,2.359701,2.625,5.0,1,5.0
85.0,90.0,87.5,2.909896,3.055125,5.0,2,5.0
90.0,95.0,92.5,4.758108,4.5,5.0,1,5.0
95.0,100.0,97.5,2.666071,3.439109,5.0,2,5.0
100.0,105.0,102.5,2.293154,3.25,5.0,1,5.0
105.0,110.0,107.5,2.334116,3.272688,5.0,2,5.0
110.0,115.0,112.5,4.550023,4.5,5.0,1,5.0
115.0,120.0,117.5,3.095316,3.840633,5.0,2,5.0
120.0,125.0,122.5,4.413441,4.135945,5.0,2,5.0
125.0,130.0,127.5,3.212296,3.21925,5.0,2,5.0
130.0,135.0,132.5,2.871626,3.0,5.0,1,5.0
135.0,140.0,137.5,2.871626,3.0,5.0,1,5.0
140.0,145.0,142.5,4.182402,3.5769,5.0,2,5.0
145.0,150.0,147.5,3.926551,3.581667,5.0,2,5.0
150.0,155.0,152.5,3.562874,3.642925,5.0,2,5.0
155.0,160.0,157.5,4.544675,4.25,5.0,1,5.0
160.0,165.0,162.5,3.867566,3.998206,5.0,2,5.0
165.0,170.0,167.5,2.527821,3.5,5.0,1,5.0
170.0,175.0,172.5,2.855745,3.729316,5.0,2,5.0
175.0,180.0,177.5,3.352244,3.799441,5.0,2,5.0
180.0,185.0,182.5,3.034348,3.5,5.0,1,5.0
185.0,185.236562,185.118281,3.034348,3.5,0.236562,1,5.0
