elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
2.78,4.232566,3.6
9.57,3.539615,3.782445
16.67,3.858238,3.645766
23.05,3.991931,3.640018
29.06,4.09997,3.528335
31.2,4.111261,3.529509
35.59,4.154771,3.532722
38.74,4.096718,3.546324
46.87,3.920164,3.57298
51.85,3.927681,3.489134
57.77,3.821745,3.466957
65.3,3.740176,3.402628
67.89,3.756836,3.428886
69.58,3.773604,3.432348
73.23,3.718694,3.427413
75.34,3.719343,3.436447
84.43,3.68243,3.497121
85.98,3.692578,3.504684
89.05,3.712274,3.512358
92.53,3.737635,3.528012
94.41,3.739597,3.526031
96.74,3.758434,3.534771
102.76,3.714123,3.489923
109.28,3.705264,3.487812
113.68,3.726456,3.511937
116.07,3.745232,3.512835
121.43,3.717203,3.517362
126.97,3.754915,3.550056
129.57,3.762925,3.562429
136.18,3.757612,3.571534
138.5,3.762501,3.555678
143.91,3.729644,3.568622
147.78,3.746714,3.553731
151.33,3.755063,3.542546
157.9,3.71282,3.545977
167.19,3.678107,3.545948
170.04,3.688431,3.557283
175.49,3.697512,3.552916
182.14,3.724119,3.550984
