block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.458521,4.798069,5.0,2,5.0
5.0,10.0,4.409918,4.642806,5.0,2,5.0
10.0,15.0,4.337013,4.382056,5.0,2,5.0
15.0,20.0,4.408431,4.623078,5.0,2,5.0
20.0,25.0,4.535335,4.264081,5.0,2,5.0
25.0,30.0,4.615215,4.5,5.0,1,5.0
30.0,35.0,4.555727,4.5,5.0,2,5.0
35.0,40.0,4.590222,4.397238,5.0,2,5.0
40.0,45.0,4.645944,4.040931,5.0,2,5.0
45.0,50.0,4.595481,3.798913,5.0,2,5.0
50.0,55.0,4.574396,4.25,5.0,1,5.0
55.0,60.0,4.56343,4.329594,5.0,2,5.0
60.0,65.0,4.452362,4.78215,5.0,2,5.0
65.0,70.0,4.396551,4.59505,5.0,2,5.0
70.0,75.0,4.34629,4.413894,5.0,2,5.0
75.0,80.0,4.424065,4.575322,5.0,2,5.0
80.0,85.0,4.546115,4.295919,5.0,2,5.0
85.0,90.0,4.615215,4.5,5.0,1,5.0
90.0,95.0,4.544515,4.5,5.0,2,5.0
95.0,100.0,4.609757,4.3654,5.0,2,5.0
100.0,105.0,4.6354,3.977256,5.0,2,5.0
105.0,110.0,4.592505,3.862588,5.0,2,5.0
110.0,115.0,4.574396,4.25,5.0,1,5.0
115.0,120.0,4.552464,4.409187,5.0,2,5.0
120.0,125.0,4.446203,4.766231,5.0,2,5.0
125.0,130.0,4.383183,4.547294,5.0,2,5.0
130.0,135.0,4.355567,4.445731,5.0,2,5.0
135.0,140.0,4.439699,4.527566,5.0,2,5.0
140.0,145.0,4.556895,4.327756,5.0,2,5.0
145.0,150.0,4.615215,4.5,5.0,1,5.0
150.0,155.0,4.533302,4.5,5.0,2,5.0
155.0,160.0,4.629292,4.333563,5.0,2,5.0
160.0,165.0,4.624856,3.913581,5.0,2,5.0
165.0,170.0,4.589529,3.926262,5.0,2,5.0
170.0,175.0,4.574396,4.25,5.0,1,5.0
175.0,180.0,4.541498,4.488781,5.0,2,5.0
180.0,180.0125,4.488288,4.875,0.0125,1,5.0
