seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.494092,4.875
8.57075,4.51579,4.778042
14.858875,4.255625,4.607479
19.974375,4.300829,4.611966
24.718375,4.321081,4.542497
31.621813,4.388664,4.533219
37.94475,4.438407,4.527684
42.909312,4.459774,4.495556
49.510875,4.459319,4.396147
59.36325,4.438644,4.371891
61.286,4.44348,4.387675
67.934,4.44073,4.423132
74.222125,4.3837,4.419055
79.337625,4.380416,4.432333
84.081625,4.375113,4.422046
90.985062,4.383759,4.427961
97.308,4.391328,4.432642
102.272562,4.401722,4.423776
108.874125,4.412263,4.382922
118.7265,4.408638,4.371891
120.64925,4.412833,4.379909
127.29725,4.407914,4.399237
133.585375,4.391762,4.398096
138.700875,4.38827,4.406465
143.444875,4.38682,4.40129
150.348312,4.390376,4.405822
156.67125,4.393613,4.409623
161.635812,4.399111,4.40472
168.237375,4.404799,4.379029
178.08975,4.404831,4.371891
180.0125,4.409712,4.377265
