seconds,mos_pred_concat,mos_target_concat_durw
4.54,4.246996,3.3
7.31,4.196009,3.438942
10.68,4.200247,3.65104
14.0,4.214513,3.397841
17.27,4.148268,3.288085
20.43,4.144023,3.243526
25.98,4.136764,3.244909
30.01,4.15449,3.256783
32.95,4.135016,3.266317
35.74,4.065147,3.253334
41.75,4.077228,3.282299
45.45,4.097523,3.272885
48.66,4.076095,3.320852
52.13,4.020641,3.37211
54.51,4.02746,3.389449
59.82,4.029855,3.362949
68.21,3.966962,3.328555
73.83,3.958536,3.303545
86.23,3.931017,3.204587
94.36,3.921792,3.247271
99.77,3.911988,3.282665
102.84,3.924776,3.295938
108.29,3.9057,3.302014
110.89,3.899119,3.322287
116.91,3.881813,3.293809
121.89,3.860888,3.269548
124.21,3.855057,3.257509
128.08,3.86998,3.249728
129.96,3.868267,3.252315
136.48,3.84296,3.261976
138.59,3.832557,3.269406
144.6,3.831361,3.262365
148.15,3.820694,3.257922
154.72,3.806742,3.273509
156.86,3.812857,3.277219
162.22,3.805882,3.288393
169.75,3.759784,3.271567
175.67,3.746288,3.271606
182.28,3.664587,3.288954
