block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,3.46765,4.236527,20.0,4,20.0
20.0,40.0,3.472236,4.261073,20.0,5,20.0
40.0,60.0,4.352344,4.305611,20.0,5,20.0
60.0,80.0,3.689245,3.908561,20.0,4,20.0
80.0,100.0,3.320149,4.482177,20.0,3,20.0
100.0,120.0,3.307547,4.134073,20.0,5,20.0
120.0,140.0,3.909274,4.33962,20.0,4,20.0
140.0,160.0,3.364001,4.261537,20.0,5,20.0
160.0,180.0,3.251509,4.25,20.0,4,20.0
180.0,185.75975,2.938935,4.25,5.75975,1,20.0
