block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.937911,3.5,5.0,1,5.0
5.0,10.0,2.890983,3.5,5.0,2,5.0
10.0,15.0,2.662615,3.5,5.0,1,5.0
15.0,20.0,2.662778,3.499811,5.0,2,5.0
20.0,25.0,2.77066,3.375,5.0,1,5.0
25.0,30.0,2.779276,3.052941,5.0,2,5.0
30.0,35.0,2.780692,3.0,5.0,1,5.0
35.0,40.0,2.780692,3.0,5.0,1,5.0
40.0,45.0,2.649295,3.502141,5.0,2,5.0
45.0,50.0,2.303872,3.299734,5.0,2,5.0
50.0,55.0,2.255971,3.25,5.0,1,5.0
55.0,60.0,2.263949,3.226992,5.0,2,5.0
60.0,65.0,2.472668,2.625,5.0,1,5.0
65.0,70.0,2.472668,2.625,5.0,1,5.0
70.0,75.0,2.851481,2.659158,5.0,2,5.0
75.0,80.0,3.82002,2.770962,5.0,2,5.0
80.0,85.0,2.466912,3.5,5.0,1,5.0
85.0,90.0,2.466912,3.5,5.0,1,5.0
90.0,95.0,2.503845,3.5,5.0,2,5.0
95.0,100.0,2.511748,3.5,5.0,1,5.0
100.0,105.0,2.480546,3.4415,5.0,2,5.0
105.0,110.0,2.245064,3.0,5.0,1,5.0
110.0,115.0,2.409147,3.052055,5.0,2,5.0
115.0,120.0,2.639079,3.125,5.0,1,5.0
120.0,125.0,2.565104,3.072528,5.0,2,5.0
125.0,130.0,2.286629,2.875,5.0,1,5.0
130.0,135.0,2.286629,2.875,5.0,1,5.0
135.0,140.0,2.286629,2.875,5.0,1,5.0
140.0,145.0,2.346036,2.623005,5.0,2,5.0
145.0,150.0,2.375033,2.5,5.0,1,5.0
150.0,155.0,2.389649,2.871306,5.0,2,5.0
155.0,160.0,2.434076,4.0,5.0,1,5.0
160.0,165.0,2.439518,3.896225,5.0,2,5.0
165.0,170.0,2.486518,3.0,5.0,1,5.0
170.0,175.0,2.486518,3.0,5.0,1,5.0
175.0,180.0,2.630862,2.887795,5.0,2,5.0
180.0,185.0,2.968931,2.625,5.0,1,5.0
185.0,188.691688,2.968931,2.625,3.691687,1,5.0
