block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,3.172762,3.125,5.0,1,5.0
5.0,10.0,7.5,3.172762,3.125,5.0,1,5.0
10.0,15.0,12.5,3.59786,3.74685,5.0,3,5.0
15.0,20.0,17.5,2.969732,3.0,5.0,1,5.0
20.0,25.0,22.5,4.045747,4.239591,5.0,2,5.0
25.0,30.0,27.5,3.986894,4.276578,5.0,2,5.0
30.0,35.0,32.5,3.163586,3.5,5.0,1,5.0
35.0,40.0,37.5,3.163586,3.5,5.0,1,5.0
40.0,45.0,42.5,3.957961,4.088,5.0,2,5.0
45.0,50.0,47.5,3.900381,4.012422,5.0,2,5.0
50.0,55.0,52.5,3.271037,3.5,5.0,1,5.0
55.0,60.0,57.5,3.52726,3.736433,5.0,2,5.0
60.0,65.0,62.5,4.369601,4.274258,5.0,2,5.0
65.0,70.0,67.5,3.845478,2.75,5.0,1,5.0
70.0,75.0,72.5,4.456652,4.162625,5.0,2,5.0
75.0,80.0,77.5,2.737352,2.636456,5.0,2,5.0
80.0,85.0,82.5,2.724877,2.625,5.0,1,5.0
85.0,90.0,87.5,3.1913,3.055125,5.0,2,5.0
90.0,95.0,92.5,4.758108,4.5,5.0,1,5.0
95.0,100.0,97.5,3.273393,3.439109,5.0,2,5.0
100.0,105.0,102.5,3.008735,3.25,5.0,1,5.0
105.0,110.0,107.5,3.036755,3.272688,5.0,2,5.0
110.0,115.0,112.5,4.552549,4.5,5.0,1,5.0
115.0,120.0,117.5,3.358366,3.840633,5.0,2,5.0
120.0,125.0,122.5,4.472453,4.135945,5.0,2,5.0
125.0,130.0,127.5,3.295163,3.21925,5.0,2,5.0
130.0,135.0,132.5,2.9733,3.0,5.0,1,5.0
135.0,140.0,137.5,2.9733,3.0,5.0,1,5.0
140.0,145.0,142.5,4.253682,3.5769,5.0,2,5.0
145.0,150.0,147.5,4.105429,3.581667,5.0,2,5.0
150.0,155.0,152.5,3.786544,3.642925,5.0,2,5.0
155.0,160.0,157.5,4.54515,4.25,5.0,1,5.0
160.0,165.0,162.5,4.005218,3.998206,5.0,2,5.0
165.0,170.0,167.5,2.936893,3.5,5.0,1,5.0
170.0,175.0,172.5,3.196595,3.729316,5.0,2,5.0
175.0,180.0,177.5,3.376683,3.799441,5.0,2,5.0
180.0,185.0,182.5,3.065592,3.5,5.0,1,5.0
185.0,185.236562,185.118281,3.065592,3.5,0.236562,1,5.0
