block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,3.160947,3.382875,20.0,3,20.0
20.0,40.0,3.07067,3.497812,20.0,3,20.0
40.0,60.0,3.043901,3.040812,20.0,3,20.0
60.0,80.0,3.255776,3.19475,20.0,3,20.0
80.0,100.0,3.078676,2.793,20.0,2,20.0
100.0,120.0,3.085736,3.018063,20.0,3,20.0
120.0,140.0,3.175777,3.364,20.0,3,20.0
140.0,160.0,3.169283,3.436281,20.0,2,20.0
160.0,180.0,2.960137,3.037969,20.0,3,20.0
180.0,185.935,3.332204,3.5,5.935,1,20.0
