elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.2,3.826378,2.666667
16.6,3.343116,2.62836
20.19,3.38507,2.827799
28.32,3.282514,3.078187
31.81,3.385675,3.159375
37.22,3.312792,3.267026
40.51,3.378796,3.289639
43.58,3.441146,3.320468
49.48,3.404319,3.302129
54.93,3.461519,3.313493
58.31,3.486687,3.280829
60.91,3.515176,3.318642
67.01,3.447915,3.33165
73.03,3.403458,3.285289
74.88,3.417686,3.293444
79.86,3.4539,3.256438
81.8,3.462131,3.247984
84.12,3.47833,3.230803
86.21,3.477308,3.24945
90.08,3.516154,3.238733
92.67,3.533291,3.237143
94.55,3.539313,3.240949
97.39,3.506593,3.208928
103.91,3.510299,3.224339
105.7,3.508053,3.222234
107.81,3.51263,3.232563
109.5,3.508685,3.231348
115.51,3.561009,3.224514
121.41,3.579615,3.237901
124.96,3.594472,3.233328
129.7,3.601493,3.224801
136.27,3.557945,3.244096
138.11,3.562726,3.24484
140.25,3.573435,3.249427
142.55,3.576073,3.249705
147.91,3.559213,3.262957
151.05,3.53482,3.272609
158.58,3.515356,3.255348
162.83,3.493892,3.268259
168.75,3.469938,3.268416
175.3,3.469815,3.27537
181.91,3.476488,3.292617
