elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.055813,3.378621,4.125
13.799812,3.812422,4.167972
15.529687,3.895424,4.191033
22.13125,3.705962,4.059476
24.054,3.78321,4.124665
29.018563,3.961033,4.146108
38.870938,4.105128,4.172441
45.29125,4.15519,4.236594
51.015,4.206531,4.224073
55.979563,4.261168,4.226373
62.883,4.304744,4.256412
64.80575,4.315651,4.274765
71.407313,4.218082,4.226251
76.051313,4.24034,4.242967
83.795188,4.182654,4.278272
91.225563,4.174191,4.184338
96.159813,4.182224,4.194121
100.95475,4.108017,4.149279
105.482625,4.063922,4.148237
110.598125,4.087356,4.170289
116.88625,4.107127,4.181302
123.209187,4.070221,4.197657
129.532125,4.036918,4.212415
131.041438,4.042286,4.218607
136.2195,3.987997,4.224552
140.991188,4.002421,4.225413
150.843563,4.03685,4.227019
160.433375,4.013835,4.25828
167.336813,4.040414,4.268252
176.19525,4.058011,4.26105
182.84325,4.076305,4.278828
