elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.964563,4.819831,4.25
10.080063,4.692026,4.440308
19.932437,4.611551,4.346241
26.580437,4.600453,4.447224
32.868562,4.572823,4.433407
37.612562,4.581078,4.410274
44.516,4.593023,4.424189
46.43875,4.596308,4.442854
51.403312,4.617896,4.424228
56.518812,4.613379,4.4424
62.806937,4.597625,4.435652
69.129875,4.604479,4.441538
75.452812,4.610184,4.446437
77.375562,4.611729,4.457086
87.227937,4.602409,4.433696
93.516062,4.592566,4.429749
100.4195,4.597072,4.434579
105.535,4.595662,4.443809
115.387375,4.589989,4.42726
121.988937,4.592649,4.39061
123.911687,4.593886,4.398126
130.559687,4.592526,4.416043
135.52425,4.600853,4.409961
142.427687,4.603628,4.414325
149.02925,4.605201,4.384897
150.952,4.606056,4.39114
155.696,4.607038,4.386839
162.018937,4.609595,4.391256
168.666937,4.607923,4.405395
173.410937,4.608753,4.401144
180.0125,4.609868,4.377265
