seconds,mos_pred_concat,mos_target_concat_durw
4.964563,4.819831,4.25
10.080063,4.669287,4.440308
19.932437,4.548573,4.346241
26.580437,4.512626,4.447224
32.868562,4.470876,4.433407
37.612562,4.486444,4.410274
44.516,4.492797,4.424189
46.43875,4.497624,4.442854
51.403312,4.510637,4.424228
56.518812,4.506288,4.4424
62.806937,4.493318,4.435652
69.129875,4.504103,4.441538
75.452812,4.51065,4.446437
77.375562,4.51035,4.457086
87.227937,4.506864,4.433696
93.516062,4.49611,4.429749
100.4195,4.501763,4.434579
105.535,4.496991,4.443809
115.387375,4.49251,4.42726
121.988937,4.495998,4.39061
123.911687,4.497627,4.398126
130.559687,4.500036,4.416043
135.52425,4.502295,4.409961
142.427687,4.506242,4.414325
149.02925,4.507783,4.384897
150.952,4.508787,4.39114
155.696,4.513333,4.386839
162.018937,4.515078,4.391256
168.666937,4.513179,4.405395
173.410937,4.51354,4.401144
180.0125,4.516753,4.377265
