elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.44,4.21711,3.75
4.98,4.221774,2.861446
7.41,4.294353,2.770243
12.91,4.009086,2.655112
22.2,4.112352,3.027692
25.35,4.032693,3.111234
32.0,4.100718,3.192024
38.5,4.119845,3.075189
41.98,4.129574,3.145931
43.47,4.141408,3.127219
45.8,4.147492,3.165968
47.35,4.146958,3.190542
53.79,4.133777,3.067958
60.89,4.162075,3.113851
66.43,4.191103,3.209992
74.62,4.192153,3.113773
82.31,4.201467,3.128624
85.96,4.202367,3.137316
88.74,4.205058,3.151811
94.47,4.190274,3.166864
97.11,4.188868,3.131744
101.89,4.190245,3.129172
104.74,4.194923,3.158914
107.54,4.186123,3.145309
116.63,4.178785,3.211922
121.78,4.180472,3.20296
124.37,4.179891,3.221452
130.75,4.184181,3.241143
135.15,4.187147,3.269466
144.39,4.18076,3.252222
154.11,4.179875,3.201911
160.9,4.185072,3.229562
168.14,4.188923,3.198148
172.53,4.191946,3.207242
178.33,4.197668,3.211343
180.72,4.201278,3.215895
