elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.601562,3.883722,3.75
20.501687,3.096352,2.733001
27.405125,3.478958,3.178114
32.149125,3.629513,3.336284
38.319187,3.525081,3.201628
48.171563,3.739671,3.416048
54.819563,3.824569,3.577817
61.1425,3.843128,3.673183
75.387687,3.561816,3.38064
77.310437,3.584858,3.417805
83.598562,3.641079,3.489803
104.04875,3.459534,3.393535
115.428937,3.343957,3.354737
128.659062,3.280632,3.318259
133.623625,3.333633,3.352876
140.378687,3.340829,3.323865
156.628812,3.251748,3.251359
161.744312,3.288192,3.294803
180.5045,3.207194,3.329121
