seconds,mos_pred_concat,mos_target_concat_durw
5.72375,4.524694,4.125
7.233062,4.484871,4.255418
14.663438,4.183893,3.682603
19.435125,4.220647,3.82191
26.338562,4.318479,3.99964
31.303125,4.373413,4.039346
33.033,4.380036,4.056924
42.088813,4.377863,4.071571
49.832688,4.366629,4.157572
58.691125,4.364648,4.152656
63.335125,4.370135,4.178125
73.1875,4.367314,4.187801
79.789062,4.370714,4.151578
89.378875,4.373485,4.215785
95.701812,4.383452,4.234563
102.122125,4.366337,4.259109
106.65,4.363535,4.253416
113.553437,4.372945,4.268407
118.7315,4.364323,4.273055
125.333062,4.37352,4.245505
131.981062,4.371595,4.270917
136.776,4.357512,4.235127
141.52,4.356694,4.235625
146.45425,4.346312,4.240321
148.377,4.343086,4.248545
150.29975,4.346165,4.256559
156.587875,4.338478,4.261316
161.703375,4.335221,4.272821
171.55575,4.335946,4.27151
176.520312,4.345119,4.270905
182.84325,4.345658,4.278828
