elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.8065,4.398104,4.25
13.270188,4.171832,4.25
20.990813,4.182022,4.295976
23.347625,4.157502,4.228245
31.973813,4.172388,4.267838
36.733875,4.173381,4.281724
46.555937,4.241841,4.40689
54.949937,4.265125,4.421113
59.408187,4.260105,4.436413
64.214687,4.270435,4.42246
72.678375,4.243988,4.402377
80.399,4.239719,4.399748
82.755813,4.231158,4.377684
91.382,4.229414,4.37743
96.142063,4.22697,4.37731
105.964125,4.252081,4.423442
114.358125,4.262517,4.429061
118.816375,4.260105,4.436413
123.622875,4.265471,4.429166
132.086563,4.251237,4.417685
139.807188,4.248382,4.415328
142.164,4.243255,4.402226
150.790188,4.241506,4.400668
155.55025,4.239625,4.399883
165.372312,4.254964,4.428102
173.766312,4.261693,4.431575
178.224562,4.260105,4.436413
183.031062,4.263729,4.431518
