block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,10.0,2.032949,3.269369,20.0,3,20.0
20.0,40.0,30.0,2.417147,3.513639,20.0,2,20.0
40.0,60.0,50.0,2.691803,2.762505,20.0,2,20.0
60.0,80.0,70.0,2.77291,2.943738,20.0,2,20.0
80.0,100.0,90.0,2.719024,2.821689,20.0,4,20.0
100.0,120.0,110.0,2.585904,3.212481,20.0,2,20.0
120.0,140.0,130.0,3.171545,3.220705,20.0,4,20.0
140.0,160.0,150.0,2.729306,3.281689,20.0,2,20.0
160.0,180.0,170.0,2.266719,2.434139,20.0,3,20.0
180.0,184.786125,182.393062,3.158788,3.125,4.786125,1,20.0
