elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
5.41,3.95154,3.9
8.95,4.006894,3.346257
12.02,4.033226,3.443571
13.51,4.012964,3.350535
18.96,3.928004,3.369544
24.69,3.917512,3.376612
27.29,3.939654,3.451883
34.98,3.949477,3.412498
41.0,3.870916,3.318047
45.78,3.904203,3.292871
50.76,3.893834,3.234705
58.95,3.932229,3.109476
61.27,3.942858,3.091132
64.07,3.937975,3.071257
67.94,3.943907,3.067198
70.37,3.959093,3.05049
72.25,3.954675,3.060327
74.89,3.956918,3.018543
81.41,3.934445,3.053461
82.85,3.93363,3.065568
84.96,3.933377,3.082566
91.46,3.94166,3.041163
97.47,3.96397,3.044791
107.19,3.978364,2.991268
110.74,3.973568,2.994014
116.54,3.981881,3.010901
123.11,3.97973,3.043673
128.61,3.965973,3.020423
130.75,3.972439,3.029017
137.19,3.978712,2.988536
142.55,3.988153,3.012106
151.79,4.000195,3.011369
159.32,3.992743,3.006535
164.47,3.99695,3.00633
170.39,3.994121,3.015586
177.63,4.004126,2.994571
184.24,3.993566,3.021674
