seconds,mos_pred_concat,mos_target_concat_durw
6.648,4.434607,4.75
20.548125,3.118479,3.058833
26.83625,3.273125,3.36723
38.216437,2.99226,3.257875
43.331937,3.110126,3.41927
62.092125,2.835322,3.481428
66.836125,2.900763,3.535981
83.08625,2.793111,3.35781
89.989687,2.914924,3.445432
96.15975,2.903774,3.384768
102.482687,2.967257,3.453575
122.932875,2.859199,3.378122
127.897437,2.909402,3.411965
134.6525,2.906798,3.378757
141.254062,2.948334,3.396107
154.484187,2.880989,3.362184
164.336562,2.937636,3.415411
178.58175,2.816977,3.312477
180.5045,2.829939,3.329121
