seconds,mos_pred_concat,mos_target_concat_durw
18.325187,3.110373,2.875
22.969187,3.236265,3.203549
36.869312,2.938058,2.844051
38.378625,2.986957,2.919006
49.758812,2.939434,2.93753
56.179125,3.057323,3.130379
74.939312,2.991975,3.254201
79.467187,3.060745,3.303818
95.717312,2.983989,3.188573
100.895375,3.013209,3.249462
107.065437,2.998941,3.206271
111.999687,3.033344,3.257761
132.449875,3.061734,3.217963
141.308312,3.106401,3.274824
148.063375,3.113499,3.25088
157.653188,3.175452,3.342069
170.883312,3.12502,3.315585
172.613187,3.134294,3.326203
186.858375,3.020105,3.234629
191.653312,3.018606,3.235013
