elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.65,4.165384,2.666667
18.74,4.262319,3.313412
28.32,4.172686,3.304042
31.8,4.19556,3.372387
39.51,4.193786,3.319233
46.16,4.227291,3.345275
57.62,4.182978,3.197048
59.95,4.196143,3.223937
65.41,4.190387,3.180202
69.8,4.203732,3.20381
76.73,4.203835,3.223034
83.11,4.214384,3.253891
93.02,4.204073,3.181184
99.81,4.215642,3.227169
105.01,4.186914,3.196874
107.4,4.196592,3.204856
110.95,4.179804,3.18916
113.54,4.179738,3.20973
120.04,4.168997,3.168838
125.58,4.187197,3.217269
136.2,4.199386,3.174336
140.6,4.200771,3.203652
144.03,4.189573,3.190864
153.32,4.196284,3.212349
158.07,4.188318,3.203237
165.17,4.192591,3.21434
168.47,4.176377,3.208361
170.02,4.177006,3.214818
173.21,4.178954,3.205839
176.06,4.180818,3.222292
182.94,4.162963,3.185726
