seconds,mos_pred_concat,mos_target_concat_durw
6.44,4.036861,2.166667
12.94,3.669407,2.334106
18.98,3.675608,2.364168
29.37,3.849939,2.361683
34.87,3.682443,2.383499
41.52,3.710639,2.562322
49.21,3.790464,2.673337
54.1,3.830853,2.669995
56.44,3.84791,2.660643
62.24,3.884158,2.72333
69.48,3.922718,2.700058
73.42,3.926607,2.667857
77.92,3.888911,2.636506
80.72,3.900816,2.636501
85.66,3.916653,2.620765
95.38,3.8775,2.603826
104.62,3.890174,2.638816
107.05,3.90557,2.637556
109.69,3.916818,2.619203
113.87,3.919687,2.592395
115.36,3.924648,2.592493
120.59,3.935263,2.610166
122.03,3.942797,2.623617
127.76,3.891484,2.658437
130.96,3.889453,2.677643
132.9,3.893067,2.675714
137.44,3.896711,2.690555
142.59,3.905118,2.701731
150.78,3.91457,2.681721
153.08,3.914797,2.692513
157.86,3.92048,2.704153
171.1,3.884594,2.672879
175.29,3.889691,2.671137
178.83,3.893668,2.667749
185.82,3.882452,2.680247
