seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.60539,4.875
11.775125,4.522228,4.352056
18.376688,4.678514,4.135776
23.34125,4.732175,4.160071
29.664188,4.768761,4.232527
36.567625,4.797022,4.283022
41.311625,4.786125,4.27923
46.427125,4.743659,4.317328
52.71525,4.637184,4.324207
59.36325,4.633043,4.371891
61.286,4.636065,4.387675
71.138375,4.622661,4.368608
77.739938,4.644363,4.316077
82.7045,4.652387,4.31211
89.027438,4.662053,4.325455
95.930875,4.666583,4.338015
100.674875,4.655683,4.333868
105.790375,4.648983,4.347946
112.0785,4.635312,4.349463
118.7265,4.632581,4.371891
120.64925,4.63333,4.379909
130.501625,4.624031,4.370101
137.103187,4.642196,4.340243
142.06775,4.643059,4.33709
148.390687,4.654588,4.344031
155.294125,4.658168,4.350965
160.038125,4.6512,4.347972
165.153625,4.644511,4.356553
171.44175,4.62586,4.357229
178.08975,4.620006,4.371891
180.0125,4.621219,4.377265
