elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.41,4.480416,3.428571
10.91,4.367974,2.776046
15.59,4.345129,2.918324
20.46,4.262849,2.842555
27.28,4.239997,2.631916
37.3,4.216151,2.506935
41.71,4.229812,2.633078
47.0,4.245166,2.740032
53.62,4.222653,2.722743
64.71,4.184425,2.743893
67.45,4.183483,2.789842
75.48,4.179034,2.788559
82.36,4.14315,2.74357
85.55,4.140329,2.742962
88.85,4.115254,2.749132
93.6,4.116116,2.75725
97.03,4.115799,2.754048
107.65,4.126486,2.745427
114.15,4.117895,2.728864
117.7,4.117991,2.728424
122.9,4.116909,2.723641
132.81,4.11662,2.712283
139.74,4.112747,2.747215
145.2,4.107644,2.74544
156.66,4.099754,2.734801
164.37,4.096528,2.751931
173.95,4.092956,2.781328
183.6,4.087774,2.775301
