elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.34,3.624622,3.090909
6.09,3.613693,2.926705
8.44,3.671898,3.174925
11.68,3.692884,3.172634
14.03,3.723742,3.199551
16.42,3.686185,3.206894
18.37,3.736309,3.260754
20.77,3.740754,3.238877
24.42,3.792196,3.382534
26.41,3.692963,3.284156
29.75,3.723784,3.26161
33.05,3.70898,3.221224
36.74,3.694518,3.299441
40.03,3.713343,3.239607
42.92,3.736881,3.290808
45.72,3.743138,3.291842
49.17,3.735942,3.250315
53.26,3.756537,3.260629
55.61,3.766281,3.286239
59.21,3.762817,3.313054
62.21,3.7479,3.297957
65.33,3.705239,3.242793
69.62,3.734491,3.264804
72.32,3.736267,3.244736
75.81,3.748072,3.238584
79.61,3.753224,3.257571
82.71,3.74708,3.264575
84.75,3.742797,3.249454
88.73,3.749671,3.243871
94.78,3.762962,3.251516
98.37,3.762263,3.227739
100.91,3.768466,3.202429
104.86,3.77757,3.21219
107.79,3.781065,3.204157
111.99,3.78776,3.183999
115.58,3.801912,3.201579
119.07,3.816717,3.219652
122.36,3.823528,3.228412
128.26,3.816096,3.225572
131.64,3.812876,3.213361
137.74,3.823583,3.224352
139.59,3.820916,3.229535
141.53,3.816678,3.225018
143.62,3.812593,3.236295
146.21,3.816532,3.23533
149.05,3.812857,3.214514
150.84,3.807653,3.213155
152.53,3.802471,3.212498
158.43,3.803262,3.223205
163.17,3.809696,3.216721
165.01,3.810052,3.21765
167.31,3.80784,3.218323
170.45,3.810652,3.227699
174.7,3.807389,3.240405
181.25,3.797486,3.248144
