elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
10.18775,3.135711,2.625
24.210563,3.166763,2.842201
34.929375,3.235109,3.197496
47.051625,3.154565,3.017795
64.741125,3.091407,2.978778
75.773875,3.120556,3.000068
84.276688,3.092692,3.000062
97.810375,3.140321,3.069236
108.831438,3.128954,3.112859
115.058,3.164641,3.093222
128.87575,3.154412,3.04302
143.028563,3.123772,3.063501
147.708813,3.113267,3.081293
162.985813,3.098772,3.073673
168.69925,3.112885,3.083878
179.544,3.09955,3.109012
188.691688,3.092445,3.127967
