elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.226562,3.77061,2.75
23.916062,2.801446,2.842456
37.733812,2.684268,2.762826
47.921563,2.706367,2.733525
60.043813,2.677147,2.686379
74.196625,2.642213,2.793888
79.910062,2.686417,2.835437
89.05775,2.715231,2.903698
102.591437,2.715031,2.982361
113.6125,2.733991,3.032575
118.29275,2.731214,3.056014
133.56975,2.754382,3.049608
144.288563,2.748203,3.12021
158.311375,2.757609,3.109562
169.344125,2.776115,3.110568
180.188875,2.780749,3.134006
188.691688,2.770513,3.127967
