seconds,mos_pred_concat,mos_target_concat_durw
4.82,3.515164,3.625
11.421563,3.576968,3.697249
21.273938,3.779481,3.953239
27.921938,3.843925,4.142941
34.825375,3.892598,4.213721
48.795375,3.746768,3.830449
53.759937,3.785621,3.869193
63.612313,3.826142,3.928173
74.427312,3.782701,3.847792
81.317312,3.706409,3.828914
94.472313,3.624859,3.626461
103.307312,3.573436,3.562195
107.672312,3.559427,3.534336
113.99525,3.572893,3.587898
127.26025,3.531981,3.539648
129.183,3.543129,3.559523
139.053,3.504777,3.564171
148.738,3.482239,3.535575
153.8535,3.507729,3.571797
155.77625,3.514726,3.587882
160.52025,3.531703,3.607451
166.808375,3.547773,3.636385
181.488375,3.520797,3.625353
