elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.61,3.653448,3.75
12.53,3.771201,3.524505
20.06,3.769639,3.293495
25.42,3.827695,3.361367
27.56,3.861619,3.375662
34.13,3.867111,3.423659
37.68,3.889296,3.390992
43.69,3.975276,3.350963
45.8,3.964523,3.369346
52.32,3.914816,3.379964
54.2,3.912087,3.38165
58.07,3.943371,3.356215
60.39,3.947448,3.328124
65.37,3.951332,3.280272
71.39,3.926925,3.237179
73.99,3.934908,3.269841
79.44,3.938058,3.279914
82.51,3.950181,3.296559
87.92,3.933399,3.333691
96.05,3.923642,3.364696
108.45,3.91454,3.279021
114.07,3.914295,3.265274
122.46,3.903656,3.252809
127.77,3.911573,3.246081
130.15,3.919109,3.255647
133.62,3.914794,3.277338
136.83,3.922972,3.294292
140.53,3.935281,3.290932
146.54,3.943613,3.297642
149.33,3.937332,3.293949
152.27,3.938668,3.295295
156.3,3.948722,3.296276
161.85,3.948104,3.294689
165.01,3.953472,3.289045
168.28,3.954287,3.279896
171.6,3.963554,3.266419
174.97,3.967248,3.282688
177.74,3.970614,3.288672
182.28,3.979964,3.288954
