seconds,mos_pred_concat,mos_target_concat_durw
13.533687,3.43692,3.5
19.247125,3.485043,3.462894
28.394813,3.236821,3.474848
33.510312,3.377192,3.650424
40.111875,3.516306,3.666812
44.855875,3.630651,3.728491
55.700625,3.439128,3.684004
60.380875,3.344507,3.679431
67.028875,3.43337,3.785611
81.181687,3.309912,3.692235
88.085125,3.38122,3.755542
97.9375,3.472943,3.805283
108.958562,3.420178,3.774404
117.461375,3.354501,3.718347
128.494125,3.327377,3.667401
134.720687,3.307447,3.625
149.997687,3.266912,3.561345
151.920437,3.272933,3.577971
156.885,3.306723,3.599237
170.70275,3.257965,3.520376
177.025687,3.283125,3.555366
178.948437,3.291646,3.569545
185.236562,3.34102,3.596887
