block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.253955,4.264513,5.0,2,5.0
5.0,10.0,4.43109,4.606619,5.0,2,5.0
10.0,15.0,4.412483,4.5,5.0,1,5.0
15.0,20.0,4.28537,4.675594,5.0,2,5.0
20.0,25.0,4.28386,4.875,5.0,1,5.0
25.0,30.0,4.234213,4.623081,5.0,2,5.0
30.0,35.0,4.21727,4.375,5.0,2,5.0
35.0,40.0,4.383187,4.375,5.0,1,5.0
40.0,45.0,4.000243,4.021478,5.0,3,5.0
45.0,50.0,4.27497,4.375,5.0,1,5.0
50.0,55.0,4.141491,4.273613,5.0,2,5.0
55.0,60.0,3.890518,4.25,5.0,2,5.0
60.0,65.0,4.293931,4.308898,5.0,2,5.0
65.0,70.0,4.456653,4.591823,5.0,2,5.0
70.0,75.0,4.392787,4.5,5.0,1,5.0
75.0,80.0,4.02217,4.71998,5.0,2,5.0
80.0,85.0,4.148599,4.875,5.0,1,5.0
85.0,90.0,4.172785,4.5639,5.0,2,5.0
90.0,95.0,4.12735,4.375,5.0,2,5.0
95.0,100.0,4.390533,4.375,5.0,1,5.0
100.0,105.0,4.024216,4.021478,5.0,3,5.0
105.0,110.0,4.306366,4.375,5.0,1,5.0
110.0,115.0,4.125432,4.258817,5.0,2,5.0
115.0,120.0,3.760642,4.25,5.0,2,5.0
120.0,125.0,4.343958,4.353284,5.0,2,5.0
125.0,130.0,4.442786,4.577028,5.0,2,5.0
130.0,135.0,4.36493,4.5,5.0,1,5.0
135.0,140.0,4.497521,4.764366,5.0,2,5.0
140.0,145.0,4.312579,4.875,5.0,1,5.0
145.0,150.0,4.123632,4.504719,5.0,2,5.0
150.0,155.0,4.355121,4.375,5.0,2,5.0
155.0,160.0,4.505576,4.327516,5.0,2,5.0
160.0,165.0,4.167173,4.068962,5.0,2,5.0
165.0,170.0,4.329381,4.369022,5.0,2,5.0
170.0,175.0,4.180585,4.25,5.0,1,5.0
175.0,180.0,3.833317,4.25,5.0,2,5.0
180.0,183.031062,4.290307,4.25,3.031063,1,5.0
