block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.281348,4.264513,5.0,2,5.0
5.0,10.0,4.470474,4.606619,5.0,2,5.0
10.0,15.0,4.373912,4.5,5.0,1,5.0
15.0,20.0,4.369235,4.675594,5.0,2,5.0
20.0,25.0,4.363923,4.875,5.0,1,5.0
25.0,30.0,4.268152,4.623081,5.0,2,5.0
30.0,35.0,4.289092,4.375,5.0,2,5.0
35.0,40.0,4.382696,4.375,5.0,1,5.0
40.0,45.0,4.172999,4.021478,5.0,3,5.0
45.0,50.0,4.303375,4.375,5.0,1,5.0
50.0,55.0,4.067553,4.273613,5.0,2,5.0
55.0,60.0,4.043457,4.25,5.0,2,5.0
60.0,65.0,4.306684,4.308898,5.0,2,5.0
65.0,70.0,4.457074,4.591823,5.0,2,5.0
70.0,75.0,4.373912,4.5,5.0,1,5.0
75.0,80.0,4.368053,4.71998,5.0,2,5.0
80.0,85.0,4.363923,4.875,5.0,1,5.0
85.0,90.0,4.245653,4.5639,5.0,2,5.0
90.0,95.0,4.313812,4.375,5.0,2,5.0
95.0,100.0,4.382696,4.375,5.0,1,5.0
100.0,105.0,4.16361,4.021478,5.0,3,5.0
105.0,110.0,4.303375,4.375,5.0,1,5.0
110.0,115.0,4.03314,4.258817,5.0,2,5.0
115.0,120.0,4.074282,4.25,5.0,2,5.0
120.0,125.0,4.332021,4.353284,5.0,2,5.0
125.0,130.0,4.443675,4.577028,5.0,2,5.0
130.0,135.0,4.373912,4.5,5.0,1,5.0
135.0,140.0,4.36687,4.764366,5.0,2,5.0
140.0,145.0,4.363923,4.875,5.0,1,5.0
145.0,150.0,4.223155,4.504719,5.0,2,5.0
150.0,155.0,4.338533,4.375,5.0,2,5.0
155.0,160.0,4.358314,4.327516,5.0,2,5.0
160.0,165.0,4.178603,4.068962,5.0,2,5.0
165.0,170.0,4.28947,4.369022,5.0,2,5.0
170.0,175.0,4.012631,4.25,5.0,1,5.0
175.0,180.0,4.105108,4.25,5.0,2,5.0
180.0,183.031062,4.273064,4.25,3.031063,1,5.0
