elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.29,3.800418,3.545455
6.03,3.923335,3.695198
11.93,3.535889,3.433812
19.96,3.81322,3.169886
23.34,3.852054,3.10908
30.22,3.871,2.913499
36.32,3.899123,3.005543
39.51,3.915529,2.983076
41.36,3.918014,3.011358
44.66,3.876546,3.003802
46.6,3.869299,2.99948
51.35,3.865187,2.991119
53.44,3.864234,3.030576
56.87,3.864525,3.008627
59.46,3.868316,3.016171
70.08,3.921486,2.963207
72.92,3.918803,2.931257
79.42,3.926691,2.892241
81.21,3.916611,2.896821
84.76,3.90853,2.889175
86.45,3.893961,2.894349
91.65,3.892509,2.878522
97.55,3.896897,2.91611
107.46,3.905377,2.884323
112.2,3.906465,2.88921
119.13,3.921053,2.919893
120.97,3.918115,2.925675
126.43,3.925605,2.915929
128.73,3.920403,2.922195
140.19,3.930062,2.895857
143.33,3.928649,2.914071
151.04,3.938083,2.923562
155.29,3.942097,2.94618
164.87,3.944765,2.965909
171.42,3.931133,2.98458
181.07,3.94781,2.967637
