elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
2.45,4.554961,3.888889
5.4,4.0062,3.840329
8.15,3.989589,3.802181
11.49,4.018637,3.888754
14.17,4.081833,3.909794
18.41,4.115378,3.792383
21.8,4.139514,3.740935
25.15,4.109923,3.693473
27.79,4.105396,3.70532
29.92,4.091212,3.702569
32.47,4.085432,3.694514
36.71,4.100726,3.643172
43.25,4.122969,3.564817
48.34,4.100059,3.537743
50.63,4.105431,3.546316
55.22,4.109886,3.534154
58.06,4.102587,3.561017
62.1,4.103844,3.584571
64.9,4.108355,3.573732
72.0,4.133008,3.591114
74.3,4.135413,3.599902
76.2,4.136417,3.619468
82.65,4.138533,3.590635
85.49,4.142713,3.574336
88.29,4.150847,3.57515
90.38,4.157918,3.584974
94.13,4.150057,3.585573
95.88,4.145436,3.58249
97.57,4.151203,3.582298
100.35,4.150477,3.582789
103.5,4.138885,3.586356
107.15,4.133942,3.577737
110.0,4.136123,3.594435
111.55,4.136231,3.598912
118.65,4.150213,3.590692
127.94,4.158567,3.587407
132.34,4.154948,3.604819
137.88,4.167774,3.631412
140.47,4.165519,3.639884
142.86,4.16682,3.638474
149.65,4.167708,3.648395
156.03,4.170823,3.647438
160.42,4.175301,3.644924
162.75,4.174906,3.648417
169.4,4.179929,3.64259
172.88,4.182451,3.648347
181.97,4.182071,3.665913
