block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,4.599548,4.875,1.0,1,1.0
1.0,2.0,3.818007,4.865344,1.0,2,1.0
2.0,3.0,4.027224,4.75,1.0,1,1.0
3.0,4.0,4.390217,4.75,1.0,1,1.0
4.0,5.0,4.660158,4.75,1.0,1,1.0
5.0,6.0,4.335021,4.75,1.0,1,1.0
6.0,7.0,4.474638,4.75,1.0,1,1.0
7.0,8.0,4.485424,4.75,1.0,1,1.0
8.0,9.0,4.231596,4.589031,1.0,2,1.0
9.0,10.0,3.993279,4.375,1.0,1,1.0
10.0,11.0,4.220909,4.375,1.0,1,1.0
11.0,12.0,4.150863,4.375,1.0,1,1.0
12.0,13.0,4.106867,4.375,1.0,1,1.0
13.0,14.0,4.252682,4.375,1.0,1,1.0
14.0,15.0,4.250721,4.410281,1.0,2,1.0
15.0,16.0,4.29465,4.625,1.0,1,1.0
16.0,17.0,4.457868,4.625,1.0,1,1.0
17.0,18.0,4.221559,4.625,1.0,1,1.0
18.0,19.0,4.297984,4.625,1.0,1,1.0
19.0,20.0,3.955263,4.615391,1.0,2,1.0
20.0,21.0,4.441214,4.25,1.0,1,1.0
21.0,22.0,4.351467,4.25,1.0,1,1.0
22.0,23.0,4.69189,4.25,1.0,1,1.0
23.0,24.0,4.427096,4.25,1.0,1,1.0
24.0,25.0,3.948287,4.320406,1.0,2,1.0
25.0,26.0,4.741179,4.5,1.0,1,1.0
26.0,27.0,4.66913,4.5,1.0,1,1.0
27.0,28.0,4.247215,4.5,1.0,1,1.0
28.0,29.0,4.187519,4.5,1.0,1,1.0
29.0,30.0,4.462029,4.5,1.0,1,1.0
30.0,31.0,4.488349,4.5,1.0,1,1.0
31.0,32.0,4.168751,4.5,1.0,2,1.0
32.0,33.0,4.298739,4.5,1.0,1,1.0
33.0,34.0,4.455167,4.5,1.0,1,1.0
34.0,35.0,4.49024,4.5,1.0,1,1.0
35.0,36.0,4.100018,4.5,1.0,1,1.0
36.0,37.0,3.894058,4.5,1.0,1,1.0
37.0,38.0,4.35973,4.486187,1.0,2,1.0
38.0,39.0,4.444066,4.25,1.0,1,1.0
39.0,40.0,4.622742,4.25,1.0,1,1.0
40.0,41.0,4.468972,4.25,1.0,1,1.0
41.0,42.0,4.435283,4.25,1.0,1,1.0
42.0,43.0,4.366107,4.204656,1.0,2,1.0
43.0,44.0,4.62209,3.75,1.0,1,1.0
44.0,45.0,4.358638,3.75,1.0,1,1.0
45.0,46.0,4.187384,3.75,1.0,1,1.0
46.0,47.0,4.562789,3.75,1.0,1,1.0
47.0,48.0,4.098914,3.75,1.0,1,1.0
48.0,49.0,4.45549,3.75,1.0,1,1.0
49.0,50.0,4.603309,3.994563,1.0,2,1.0
50.0,51.0,4.550084,4.25,1.0,1,1.0
51.0,52.0,4.537339,4.25,1.0,1,1.0
52.0,53.0,4.031014,4.25,1.0,1,1.0
53.0,54.0,4.546525,4.25,1.0,1,1.0
54.0,55.0,4.238577,4.25,1.0,1,1.0
55.0,56.0,4.447159,4.25,1.0,1,1.0
56.0,57.0,4.219516,4.25,1.0,1,1.0
57.0,58.0,4.440194,4.25,1.0,1,1.0
58.0,59.0,4.445735,4.25,1.0,1,1.0
59.0,60.0,4.433917,4.647969,1.0,2,1.0
60.0,61.0,4.648689,4.875,1.0,1,1.0
61.0,62.0,3.566363,4.78575,1.0,2,1.0
62.0,63.0,4.608222,4.75,1.0,1,1.0
63.0,64.0,4.470177,4.75,1.0,1,1.0
64.0,65.0,4.147884,4.75,1.0,1,1.0
65.0,66.0,4.330626,4.75,1.0,1,1.0
66.0,67.0,4.466014,4.75,1.0,1,1.0
67.0,68.0,4.262727,4.72525,1.0,2,1.0
68.0,69.0,4.312062,4.375,1.0,1,1.0
69.0,70.0,4.221354,4.375,1.0,1,1.0
70.0,71.0,4.14711,4.375,1.0,1,1.0
71.0,72.0,3.752204,4.375,1.0,1,1.0
72.0,73.0,4.46185,4.375,1.0,1,1.0
73.0,74.0,4.464881,4.375,1.0,1,1.0
74.0,75.0,4.310367,4.569469,1.0,2,1.0
75.0,76.0,4.46755,4.625,1.0,1,1.0
76.0,77.0,4.353568,4.625,1.0,1,1.0
77.0,78.0,4.337687,4.625,1.0,1,1.0
78.0,79.0,4.615338,4.625,1.0,1,1.0
79.0,80.0,4.301438,4.376609,1.0,2,1.0
80.0,81.0,4.383533,4.25,1.0,1,1.0
81.0,82.0,4.566775,4.25,1.0,1,1.0
82.0,83.0,4.420424,4.25,1.0,1,1.0
83.0,84.0,4.576128,4.25,1.0,1,1.0
84.0,85.0,4.259469,4.479594,1.0,2,1.0
85.0,86.0,4.407679,4.5,1.0,1,1.0
86.0,87.0,3.926439,4.5,1.0,1,1.0
87.0,88.0,4.08856,4.5,1.0,1,1.0
88.0,89.0,4.354653,4.5,1.0,1,1.0
89.0,90.0,4.733922,4.5,1.0,1,1.0
90.0,91.0,4.386982,4.5,1.0,2,1.0
91.0,92.0,4.688842,4.5,1.0,1,1.0
92.0,93.0,4.499875,4.5,1.0,1,1.0
93.0,94.0,4.555382,4.5,1.0,1,1.0
94.0,95.0,3.769857,4.5,1.0,1,1.0
95.0,96.0,4.663671,4.5,1.0,1,1.0
96.0,97.0,4.450645,4.5,1.0,1,1.0
97.0,98.0,4.248003,4.327,1.0,2,1.0
98.0,99.0,4.593951,4.25,1.0,1,1.0
99.0,100.0,4.487124,4.25,1.0,1,1.0
100.0,101.0,4.76094,4.25,1.0,1,1.0
101.0,102.0,4.678533,4.25,1.0,1,1.0
102.0,103.0,4.393091,3.886281,1.0,2,1.0
103.0,104.0,4.297532,3.75,1.0,1,1.0
104.0,105.0,4.653097,3.75,1.0,1,1.0
105.0,106.0,4.467156,3.75,1.0,1,1.0
106.0,107.0,4.278723,3.75,1.0,1,1.0
107.0,108.0,4.685006,3.75,1.0,1,1.0
108.0,109.0,4.335725,3.812938,1.0,2,1.0
109.0,110.0,4.451291,4.25,1.0,1,1.0
110.0,111.0,4.39376,4.25,1.0,1,1.0
111.0,112.0,4.328881,4.25,1.0,1,1.0
112.0,113.0,4.298168,4.25,1.0,1,1.0
113.0,114.0,4.295677,4.25,1.0,1,1.0
114.0,115.0,4.409578,4.25,1.0,1,1.0
115.0,116.0,4.453218,4.25,1.0,1,1.0
116.0,117.0,4.49332,4.25,1.0,1,1.0
117.0,118.0,4.34019,4.25,1.0,1,1.0
118.0,119.0,4.504652,4.420937,1.0,2,1.0
119.0,120.0,4.435362,4.875,1.0,1,1.0
120.0,121.0,4.088551,4.831156,1.0,2,1.0
121.0,122.0,3.83387,4.75,1.0,1,1.0
122.0,123.0,4.543901,4.75,1.0,1,1.0
123.0,124.0,4.265075,4.75,1.0,1,1.0
124.0,125.0,4.565766,4.75,1.0,1,1.0
125.0,126.0,4.315013,4.75,1.0,1,1.0
126.0,127.0,4.409716,4.75,1.0,1,1.0
127.0,128.0,3.959812,4.486469,1.0,2,1.0
128.0,129.0,4.412805,4.375,1.0,1,1.0
129.0,130.0,4.33901,4.375,1.0,1,1.0
130.0,131.0,4.111942,4.375,1.0,1,1.0
131.0,132.0,4.067146,4.375,1.0,1,1.0
132.0,133.0,4.346266,4.375,1.0,1,1.0
133.0,134.0,4.151307,4.478656,1.0,2,1.0
134.0,135.0,4.280183,4.625,1.0,1,1.0
135.0,136.0,4.219686,4.625,1.0,1,1.0
136.0,137.0,4.501471,4.625,1.0,1,1.0
137.0,138.0,4.299003,4.625,1.0,1,1.0
138.0,139.0,4.61765,4.512828,1.0,2,1.0
139.0,140.0,4.327703,4.25,1.0,1,1.0
140.0,141.0,4.456264,4.25,1.0,1,1.0
141.0,142.0,4.232829,4.25,1.0,1,1.0
142.0,143.0,4.395036,4.25,1.0,1,1.0
143.0,144.0,4.421671,4.388781,1.0,2,1.0
144.0,145.0,4.796471,4.5,1.0,1,1.0
145.0,146.0,4.342092,4.5,1.0,1,1.0
146.0,147.0,4.106577,4.5,1.0,1,1.0
147.0,148.0,3.772355,4.5,1.0,1,1.0
148.0,149.0,4.124148,4.5,1.0,1,1.0
149.0,150.0,4.555547,4.5,1.0,1,1.0
150.0,151.0,4.254477,4.5,1.0,2,1.0
151.0,152.0,4.741128,4.5,1.0,1,1.0
152.0,153.0,4.461501,4.5,1.0,1,1.0
153.0,154.0,4.223905,4.5,1.0,1,1.0
154.0,155.0,4.397515,4.5,1.0,1,1.0
155.0,156.0,4.305728,4.5,1.0,1,1.0
156.0,157.0,4.17309,4.417813,1.0,2,1.0
157.0,158.0,4.511097,4.25,1.0,1,1.0
158.0,159.0,4.698286,4.25,1.0,1,1.0
159.0,160.0,4.500326,4.25,1.0,1,1.0
160.0,161.0,4.288516,4.25,1.0,1,1.0
161.0,162.0,4.423275,4.067906,1.0,2,1.0
162.0,163.0,4.027569,3.75,1.0,1,1.0
163.0,164.0,4.876745,3.75,1.0,1,1.0
164.0,165.0,4.204181,3.75,1.0,1,1.0
165.0,166.0,4.54086,3.75,1.0,1,1.0
166.0,167.0,3.41617,3.75,1.0,1,1.0
167.0,168.0,4.612118,3.75,1.0,1,1.0
168.0,169.0,4.354263,4.131312,1.0,2,1.0
169.0,170.0,4.403132,4.25,1.0,1,1.0
170.0,171.0,4.367592,4.25,1.0,1,1.0
171.0,172.0,4.334591,4.25,1.0,1,1.0
172.0,173.0,4.510614,4.25,1.0,1,1.0
173.0,174.0,4.281209,4.25,1.0,1,1.0
174.0,175.0,4.284895,4.25,1.0,1,1.0
175.0,176.0,4.257878,4.25,1.0,1,1.0
176.0,177.0,4.33965,4.25,1.0,1,1.0
177.0,178.0,4.175824,4.25,1.0,1,1.0
178.0,179.0,4.494077,4.818906,1.0,2,1.0
179.0,180.0,4.497058,4.875,1.0,1,1.0
180.0,180.0125,2.675438,4.875,0.0125,1,1.0
