seconds,mos_pred_concat,mos_target_concat_durw
6.903437,4.75678,4.5
14.647312,4.210002,4.566086
20.97025,3.917016,4.54616
30.026063,3.780367,4.419139
34.990625,3.839222,4.395141
39.762313,3.970905,4.377723
46.363875,3.74179,4.288344
53.79425,3.991691,4.127656
63.646625,3.950138,4.146595
69.370375,4.06055,4.144813
71.293125,4.067911,4.164506
75.937125,4.112442,4.185023
82.585125,4.115237,4.230503
84.094437,4.139462,4.239827
90.382562,4.138582,4.249231
96.802875,4.149498,4.274154
101.918375,4.157737,4.291764
106.44625,4.130237,4.28467
111.19025,4.108528,4.283191
116.368312,3.993201,4.287276
123.27175,4.029055,4.299189
128.206,4.05851,4.302107
134.528937,4.011584,4.311408
143.387375,4.045581,4.299892
148.351937,4.056648,4.298222
157.94175,4.037877,4.325653
164.543312,4.009277,4.302557
166.273187,4.019336,4.303311
176.125562,4.034372,4.300329
180.9205,3.991756,4.272492
182.84325,3.988572,4.278828
