block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.529872,4.490344,5.0,2,5.0
5.0,10.0,4.325212,4.25,5.0,1,5.0
10.0,15.0,4.470191,3.927513,5.0,2,5.0
15.0,20.0,4.727571,3.912331,5.0,2,5.0
20.0,25.0,4.406735,4.332937,5.0,2,5.0
25.0,30.0,4.455186,4.5,5.0,2,5.0
30.0,35.0,4.617093,4.5,5.0,1,5.0
35.0,40.0,4.292872,4.328381,5.0,2,5.0
40.0,45.0,4.035056,4.526628,5.0,2,5.0
45.0,50.0,3.903675,4.446356,5.0,2,5.0
50.0,55.0,4.248474,4.546356,5.0,2,5.0
55.0,60.0,4.516472,4.765919,5.0,2,5.0
60.0,65.0,4.426714,4.41075,5.0,2,5.0
65.0,70.0,4.453557,4.25,5.0,1,5.0
70.0,75.0,4.437815,3.863837,5.0,2,5.0
75.0,80.0,4.768079,3.976006,5.0,2,5.0
80.0,85.0,4.549381,4.364775,5.0,2,5.0
85.0,90.0,4.405938,4.5,5.0,2,5.0
90.0,95.0,4.623267,4.5,5.0,1,5.0
95.0,100.0,4.291328,4.296544,5.0,2,5.0
100.0,105.0,4.051843,4.574384,5.0,2,5.0
105.0,110.0,3.880462,4.414519,5.0,2,5.0
110.0,115.0,4.29815,4.594112,5.0,2,5.0
115.0,120.0,4.557615,4.781837,5.0,2,5.0
120.0,125.0,4.350967,4.331156,5.0,2,5.0
125.0,130.0,4.365344,4.25,5.0,1,5.0
130.0,135.0,4.518715,3.800163,5.0,2,5.0
135.0,140.0,4.746124,4.039681,5.0,2,5.0
140.0,145.0,4.303981,4.396613,5.0,2,5.0
145.0,150.0,4.386702,4.5,5.0,2,5.0
150.0,155.0,4.587248,4.5,5.0,1,5.0
155.0,160.0,4.233737,4.264706,5.0,2,5.0
160.0,165.0,4.322584,4.622141,5.0,2,5.0
165.0,170.0,3.875384,4.382681,5.0,2,5.0
170.0,175.0,4.226634,4.641869,5.0,2,5.0
175.0,180.0,4.587608,4.797756,5.0,2,5.0
180.0,180.0125,1.197309,4.875,0.0125,1,5.0
