elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.444542,4.875
11.775125,4.481049,4.352056
18.376688,4.523865,4.135776
23.34125,4.559121,4.160071
29.664188,4.567435,4.232527
36.567625,4.583126,4.283022
41.311625,4.545498,4.27923
46.427125,4.536607,4.317328
52.71525,4.511046,4.324207
59.36325,4.502486,4.371891
61.286,4.500668,4.387675
71.138375,4.498938,4.368608
77.739938,4.50754,4.316077
82.7045,4.51847,4.31211
89.027438,4.524127,4.325455
95.930875,4.533225,4.338015
100.674875,4.520136,4.333868
105.790375,4.51746,4.347946
112.0785,4.506512,4.349463
118.7265,4.502486,4.371891
120.64925,4.501563,4.379909
130.501625,4.500552,4.370101
137.103187,4.505352,4.340243
142.06775,4.511791,4.33709
148.390687,4.51547,4.344031
155.294125,4.521475,4.350965
160.038125,4.513589,4.347972
165.153625,4.512078,4.356553
171.44175,4.505118,4.357229
178.08975,4.502486,4.371891
180.0125,4.501867,4.377265
