seconds,mos_pred_concat,mos_target_concat_durw
13.155,2.934894,2.375
17.61325,3.001538,2.944518
21.97825,2.972332,2.930711
26.4365,3.088784,3.216436
36.258563,3.45376,3.665724
47.668563,3.247153,3.566216
61.638563,3.050072,3.409556
71.323563,3.039592,3.370916
86.003563,2.884027,3.392949
90.823563,2.873255,3.405264
93.180375,2.88551,3.410822
100.901,2.934703,3.484598
110.771,2.898823,3.497108
115.531063,2.924132,3.533279
120.337563,2.96449,3.561906
125.144063,3.032537,3.588334
135.959063,3.011447,3.571364
144.42275,3.032188,3.611135
153.25775,3.006062,3.568698
166.52275,2.969859,3.533354
175.148938,3.002862,3.574805
182.038938,2.959097,3.576705
190.432938,3.002566,3.617402
