seconds,mos_pred_concat,mos_target_concat_durw
6.61,3.653448,3.75
13.16,3.470138,3.602946
19.08,3.540468,3.500488
23.33,3.513972,3.545942
30.86,3.502491,3.390547
34.0,3.442775,3.421644
39.36,3.478167,3.448028
41.66,3.464901,3.438015
43.8,3.475908,3.443264
45.64,3.459779,3.437489
52.21,3.462632,3.461085
56.95,3.447052,3.422708
60.5,3.453602,3.402418
66.4,3.457313,3.411089
72.41,3.470716,3.385269
74.1,3.435541,3.379991
76.21,3.419671,3.390235
78.0,3.427291,3.383574
84.52,3.437644,3.389049
87.36,3.415002,3.348537
89.24,3.375478,3.350223
91.83,3.380633,3.345473
95.7,3.406877,3.331502
97.79,3.392538,3.34579
100.11,3.404112,3.329086
102.05,3.39124,3.320929
107.03,3.37828,3.292038
108.88,3.367083,3.297532
114.9,3.355405,3.269852
121.0,3.314385,3.279516
123.6,3.307909,3.298177
126.98,3.314582,3.283586
132.43,3.326211,3.289063
138.33,3.261698,3.283842
141.4,3.282281,3.29347
144.69,3.268228,3.299199
150.1,3.268062,3.320854
153.59,3.264926,3.332155
161.72,3.290557,3.350647
165.31,3.273357,3.35932
177.71,3.286888,3.30741
181.91,3.274531,3.292617
