block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.133664,3.0,5.0,1,5.0
5.0,10.0,3.133664,3.0,5.0,1,5.0
10.0,15.0,3.133664,3.0,5.0,1,5.0
15.0,20.0,3.133664,3.0,5.0,1,5.0
20.0,25.0,2.430371,2.317528,5.0,2,5.0
25.0,30.0,2.360783,2.25,5.0,1,5.0
30.0,35.0,2.410129,2.428664,5.0,2,5.0
35.0,40.0,2.740553,3.625,5.0,1,5.0
40.0,45.0,2.740553,3.625,5.0,1,5.0
45.0,50.0,2.740553,3.625,5.0,1,5.0
50.0,55.0,2.738942,3.388813,5.0,2,5.0
55.0,60.0,2.736289,3.0,5.0,1,5.0
60.0,65.0,2.736289,3.0,5.0,1,5.0
65.0,70.0,2.719328,3.0,5.0,2,5.0
70.0,75.0,2.713115,3.0,5.0,1,5.0
75.0,80.0,2.713115,3.0,5.0,1,5.0
80.0,85.0,2.847935,2.671081,5.0,2,5.0
85.0,90.0,2.80977,2.711913,5.0,2,5.0
90.0,95.0,2.662555,3.0,5.0,1,5.0
95.0,100.0,2.747632,2.963053,5.0,2,5.0
100.0,105.0,3.238223,2.75,5.0,1,5.0
105.0,110.0,2.894262,2.75,5.0,2,5.0
110.0,115.0,2.806531,2.75,5.0,1,5.0
115.0,120.0,2.806531,2.75,5.0,1,5.0
120.0,125.0,2.806531,2.75,5.0,1,5.0
125.0,130.0,2.769186,2.865469,5.0,2,5.0
130.0,135.0,2.766104,2.875,5.0,1,5.0
135.0,140.0,2.766104,2.875,5.0,1,5.0
140.0,145.0,2.786382,2.842661,5.0,2,5.0
145.0,150.0,2.844485,2.75,5.0,1,5.0
150.0,155.0,2.844485,2.75,5.0,1,5.0
155.0,160.0,2.547583,2.22332,5.0,2,5.0
160.0,165.0,2.492158,2.125,5.0,1,5.0
165.0,170.0,2.492158,2.125,5.0,1,5.0
170.0,175.0,2.63675,2.621825,5.0,2,5.0
175.0,180.0,2.637674,2.625,5.0,1,5.0
180.0,185.0,2.637674,2.625,5.0,1,5.0
185.0,186.281875,2.637674,2.625,1.281875,1,5.0
