block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.888839,2.125,5.0,1,5.0
5.0,10.0,2.748401,2.125,5.0,1,5.0
10.0,15.0,2.377208,2.257092,5.0,2,5.0
15.0,20.0,3.088592,3.0,5.0,1,5.0
20.0,25.0,3.087792,3.0,5.0,1,5.0
25.0,30.0,3.468453,2.873766,5.0,2,5.0
30.0,35.0,3.51472,2.788481,5.0,2,5.0
35.0,40.0,3.303027,3.0,5.0,1,5.0
40.0,45.0,3.252999,3.0,5.0,1,5.0
45.0,50.0,3.125834,3.0,5.0,1,5.0
50.0,55.0,3.327673,2.968056,5.0,2,5.0
55.0,60.0,3.070986,2.5,5.0,1,5.0
60.0,65.0,2.597433,2.603734,5.0,2,5.0
65.0,70.0,3.052162,2.625,5.0,1,5.0
70.0,75.0,3.007608,2.625,5.0,1,5.0
75.0,80.0,3.249457,3.20485,5.0,2,5.0
80.0,85.0,2.787395,3.625,5.0,1,5.0
85.0,90.0,3.1777,3.625,5.0,1,5.0
90.0,95.0,3.169273,3.625,5.0,1,5.0
95.0,100.0,2.619192,3.107617,5.0,2,5.0
100.0,105.0,3.236006,3.0,5.0,1,5.0
105.0,110.0,2.81209,2.586169,5.0,2,5.0
110.0,115.0,3.218495,2.25,5.0,1,5.0
115.0,120.0,3.379109,2.25,5.0,1,5.0
120.0,125.0,3.283088,2.732344,5.0,2,5.0
125.0,130.0,3.242863,2.875,5.0,1,5.0
130.0,135.0,3.142374,2.875,5.0,1,5.0
135.0,140.0,3.443632,2.861661,5.0,2,5.0
140.0,145.0,2.75651,2.75,5.0,1,5.0
145.0,150.0,3.067345,2.75,5.0,1,5.0
150.0,155.0,2.885756,2.922672,5.0,2,5.0
155.0,160.0,3.104758,3.0,5.0,1,5.0
160.0,165.0,3.289324,3.0,5.0,1,5.0
165.0,170.0,3.386681,2.845837,5.0,2,5.0
170.0,175.0,3.322253,2.75,5.0,1,5.0
175.0,180.0,2.588911,2.75,5.0,1,5.0
180.0,185.0,2.605805,2.75,5.0,1,5.0
185.0,186.281875,1.048719,2.75,1.281875,1,5.0
