seconds,mos_pred_concat,mos_target_concat_durw
9.147687,3.065592,3.5
18.832687,3.068504,3.30715
29.677437,2.969149,3.377622
39.547437,2.919922,3.439361
45.260875,2.911245,3.431236
50.080875,2.935194,3.449885
65.357875,2.862969,3.344727
80.037875,2.798154,3.373206
84.718125,2.775454,3.387117
89.083125,2.777124,3.362023
103.235937,2.728214,3.346666
116.500937,2.696883,3.321427
130.318687,2.62478,3.247584
144.288687,2.608367,3.211511
150.51525,2.618541,3.192419
157.40525,2.609766,3.211354
168.426312,2.628297,3.230241
179.241312,2.638776,3.238976
192.775,2.643022,3.257301
