elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.09,4.182806,4.0
12.57,4.219724,3.980225
19.22,4.248449,3.81407
21.55,4.237559,3.82216
25.94,4.25437,3.77704
32.32,4.252302,3.747027
39.11,4.235266,3.766145
41.5,4.235559,3.754017
44.09,4.224395,3.773807
49.63,4.252275,3.828823
54.03,4.235547,3.851812
63.32,4.238242,3.806864
70.42,4.251515,3.772047
71.97,4.249197,3.775162
74.82,4.248013,3.792191
78.47,4.234618,3.770848
81.62,4.216671,3.768113
84.4,4.213651,3.762576
86.09,4.218848,3.758824
87.84,4.212433,3.752007
91.59,4.202171,3.745783
93.68,4.207848,3.751455
96.48,4.213402,3.747059
99.32,4.214859,3.728557
105.77,4.211736,3.699374
107.67,4.2111,3.711466
109.97,4.211092,3.714886
117.07,4.221809,3.717016
119.87,4.221496,3.708054
123.91,4.218249,3.715064
126.75,4.212478,3.723316
131.34,4.213622,3.712017
133.63,4.213712,3.712278
138.72,4.200495,3.697433
145.26,4.202626,3.67166
149.5,4.20312,3.659702
152.05,4.200009,3.6587
154.18,4.19595,3.65881
156.82,4.193699,3.661493
160.17,4.18792,3.655702
163.56,4.189633,3.651678
167.8,4.190589,3.645319
170.48,4.193139,3.650894
173.82,4.191148,3.659524
176.57,4.187501,3.660579
179.52,4.177319,3.66287
181.97,4.182404,3.665913
