elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
13.533687,3.163586,3.5
20.437125,3.702198,3.837789
34.589937,3.418461,3.597289
39.270187,3.364755,3.600592
48.417875,3.308233,3.581587
58.27025,3.517372,3.694603
63.01425,3.590931,3.736416
69.615813,3.69021,3.737704
80.636875,3.63292,3.705216
89.139688,3.56966,3.637947
102.957438,3.456283,3.502001
109.184,3.478478,3.459116
114.897438,3.477148,3.454933
121.545438,3.532482,3.525767
127.833562,3.572483,3.567541
143.110562,3.508521,3.506956
153.955312,3.468255,3.506466
159.070812,3.501119,3.542437
160.993562,3.512978,3.558352
165.958125,3.551728,3.579042
172.281062,3.588459,3.612842
183.313812,3.563441,3.583481
185.236562,3.573101,3.596887
