elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.01,4.51433,3.1
12.62,4.063425,3.440452
17.37,4.039034,3.295146
22.83,3.784045,3.152811
25.43,3.821879,3.256469
28.98,3.803508,3.190053
34.34,3.699765,3.256441
43.99,3.46107,3.127064
51.52,3.41167,3.095205
59.23,3.33611,3.095829
61.37,3.368487,3.111508
67.89,3.387421,3.144453
74.82,3.369018,3.169666
86.28,3.315171,3.094001
89.58,3.317002,3.087189
95.5,3.290644,3.09869
100.48,3.325723,3.07893
106.98,3.365561,3.040993
110.85,3.40103,3.039562
114.04,3.425695,3.030827
120.06,3.401513,3.01771
129.97,3.399679,2.983682
140.59,3.414959,2.959735
144.02,3.424579,2.952755
147.57,3.44089,2.955742
149.68,3.445133,2.966938
151.56,3.449983,2.972665
158.44,3.461102,2.941284
168.02,3.448905,2.960923
170.34,3.457085,2.956347
176.91,3.429961,2.981179
182.11,3.437279,2.970734
