seconds,mos_pred_concat,mos_target_concat_durw
4.45825,4.434304,4.625
8.9165,4.393562,4.625
15.8065,3.953363,4.189103
29.7765,3.535946,3.572576
39.4615,3.404346,3.462728
44.268,3.493752,3.548208
58.948,3.335949,3.536202
67.342,3.467998,3.656337
69.698813,3.471879,3.655278
80.513813,3.450204,3.617629
90.335875,3.562671,3.754341
95.095938,3.592786,3.785408
99.902438,3.64047,3.807761
111.312438,3.590849,3.750588
119.776125,3.621123,3.785878
129.646125,3.593346,3.77363
142.801125,3.538956,3.644787
147.166125,3.525824,3.621954
155.792313,3.560438,3.66365
169.057313,3.531872,3.621386
176.777938,3.546528,3.654299
181.597938,3.568376,3.653521
190.432938,3.538451,3.617402
