block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,10.0,3.454707,3.181817,20.0,3,20.0
20.0,40.0,30.0,3.373835,3.067712,20.0,3,20.0
40.0,60.0,50.0,3.418218,3.308519,20.0,3,20.0
60.0,80.0,70.0,3.581041,3.886979,20.0,5,20.0
80.0,100.0,90.0,3.251991,3.216359,20.0,3,20.0
100.0,120.0,110.0,3.287742,3.510398,20.0,4,20.0
120.0,140.0,130.0,3.215746,3.704662,20.0,3,20.0
140.0,160.0,150.0,4.114125,4.27227,20.0,3,20.0
160.0,180.0,170.0,3.242905,3.562839,20.0,4,20.0
180.0,187.101,183.5505,3.822544,3.209406,7.101,2,20.0
