elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.09,4.150717,4.0
15.64,3.91505,3.771565
19.12,3.984882,3.800141
23.37,3.982691,3.791023
30.02,4.098287,3.726556
33.16,4.06888,3.726624
35.49,4.092834,3.737277
37.79,4.064935,3.708634
42.18,4.093711,3.692702
44.02,4.078421,3.676287
50.4,4.097989,3.669795
55.14,4.083645,3.612217
61.93,4.096572,3.639071
67.83,4.085133,3.626974
70.22,4.098583,3.624544
71.91,4.07812,3.613481
74.5,4.075938,3.630079
76.29,4.061705,3.617642
81.83,4.091454,3.661582
84.67,4.083313,3.610641
89.07,4.088382,3.635364
91.66,4.084517,3.622548
100.95,4.101154,3.615453
103.04,4.095873,3.623253
110.14,4.113748,3.612829
112.08,4.106629,3.60049
113.63,4.106621,3.604803
115.48,4.104983,3.604973
118.33,4.104341,3.619839
124.43,4.100213,3.612079
128.08,4.099094,3.604135
131.46,4.098639,3.582174
134.61,4.085631,3.584931
140.51,4.04592,3.567369
143.29,4.045805,3.568002
146.58,4.040734,3.567496
148.27,4.044093,3.56754
151.76,4.041659,3.573304
153.51,4.043479,3.571519
157.1,4.034983,3.575597
160.85,4.032489,3.576166
165.05,4.027891,3.553022
167.14,4.035887,3.558612
170.07,4.031155,3.547552
172.87,4.035188,3.548402
176.82,4.029518,3.546461
179.66,4.03024,3.539404
182.2,4.027026,3.521041
