seconds,mos_pred_concat,mos_target_concat_durw
4.8065,4.397352,4.25
9.26475,3.610271,4.430452
17.65875,3.538547,4.463511
27.480812,3.402344,4.610584
32.240875,3.485851,4.575802
40.867063,3.496727,4.533417
43.223875,3.500367,4.483885
50.9445,3.520942,4.467383
59.408188,3.446569,4.436413
64.214687,3.498694,4.42246
68.672937,3.455084,4.435609
77.066937,3.446608,4.442623
86.889,3.412572,4.491499
91.649062,3.457127,4.485448
100.27525,3.470277,4.475947
102.632063,3.471136,4.456406
110.352688,3.489216,4.450711
118.816375,3.453586,4.436413
123.622875,3.480543,4.429166
128.081125,3.458036,4.435982
136.475125,3.450654,4.43992
146.297188,3.425761,4.46913
151.05725,3.45487,4.466164
159.683438,3.457724,4.461239
162.04025,3.463867,4.449076
169.760875,3.475128,4.445707
178.224563,3.45319,4.436413
183.031063,3.469951,4.431518
