block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.699472,3.296139,5.0,2,5.0
5.0,10.0,4.419973,4.635639,5.0,2,5.0
10.0,15.0,4.391088,4.75,5.0,1,5.0
15.0,20.0,4.444501,4.264328,5.0,2,5.0
20.0,25.0,4.459211,4.126347,5.0,2,5.0
25.0,30.0,4.348188,4.375,5.0,2,5.0
30.0,35.0,4.459053,4.375,5.0,1,5.0
35.0,40.0,4.497466,4.167944,5.0,3,5.0
40.0,45.0,4.376881,4.625,5.0,1,5.0
45.0,50.0,4.521793,4.601305,5.0,3,5.0
50.0,55.0,4.621825,4.289016,5.0,2,5.0
55.0,60.0,4.32344,3.707125,5.0,2,5.0
60.0,65.0,3.976435,3.125,5.0,1,5.0
65.0,70.0,4.468596,4.173275,5.0,2,5.0
70.0,75.0,4.561741,4.127817,5.0,2,5.0
75.0,80.0,4.556842,4.20815,5.0,2,5.0
80.0,85.0,4.525676,4.625,5.0,1,5.0
85.0,90.0,4.665122,4.470619,5.0,2,5.0
90.0,95.0,4.751491,4.375,5.0,1,5.0
95.0,100.0,4.548264,4.458091,5.0,2,5.0
100.0,105.0,4.3123,3.7455,5.0,2,5.0
105.0,110.0,4.442598,4.173728,5.0,2,5.0
110.0,115.0,4.485613,4.327033,5.0,2,5.0
115.0,120.0,4.424405,4.290033,5.0,2,5.0
120.0,125.0,4.305218,4.348416,5.0,2,5.0
125.0,130.0,4.232833,4.25,5.0,1,5.0
130.0,135.0,4.391581,4.388113,5.0,2,5.0
135.0,140.0,4.594512,4.37195,5.0,2,5.0
140.0,145.0,4.451788,4.159297,5.0,2,5.0
145.0,150.0,4.326507,4.204284,5.0,2,5.0
150.0,155.0,4.290542,4.325342,5.0,2,5.0
155.0,160.0,4.271817,4.357225,5.0,2,5.0
160.0,165.0,4.524016,4.25,5.0,1,5.0
165.0,170.0,4.380827,4.25,5.0,2,5.0
170.0,175.0,4.305084,4.25,5.0,2,5.0
175.0,180.0,4.422457,4.25,5.0,2,5.0
180.0,185.0,4.211312,4.25,5.0,1,5.0
185.0,185.75975,4.211312,4.25,0.75975,1,5.0
