seconds,mos_pred_concat,mos_target_concat_durw
8.463688,4.012631,4.25
22.363813,3.364775,3.006909
30.084437,3.632173,3.358005
41.464625,3.401409,3.259749
43.821438,3.434128,3.279393
62.581625,3.195836,3.382996
71.207813,3.351381,3.503168
87.457937,3.174804,3.34
92.218,3.221033,3.393424
98.388063,3.190056,3.337396
108.210125,3.305505,3.476962
128.660313,3.187098,3.40115
137.054313,3.288583,3.46845
143.809375,3.277814,3.434703
148.267625,3.320275,3.470494
161.49775,3.267363,3.43195
166.30425,3.320206,3.455594
180.549438,3.196419,3.350611
