elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.45825,4.098389,4.625
8.9165,4.098389,4.625
15.8065,3.719169,4.189103
29.7765,3.455841,3.572576
39.4615,3.386603,3.462728
44.268,3.501591,3.548208
58.948,3.362958,3.536202
67.342,3.470466,3.656337
69.698813,3.489402,3.655278
80.513813,3.495608,3.617629
90.335875,3.576131,3.754341
95.095938,3.606653,3.785408
99.902438,3.647018,3.807761
111.312438,3.618513,3.750588
119.776125,3.6443,3.785878
129.646125,3.611011,3.77363
142.801125,3.550585,3.644787
147.166125,3.54186,3.621954
155.792313,3.579725,3.66365
169.057313,3.546165,3.621386
176.777938,3.584625,3.654299
181.597938,3.585173,3.653521
190.432938,3.567721,3.617402
