seconds,mos_pred_concat,mos_target_concat_durw
4.68025,2.341003,3.625
14.55025,2.574619,3.625
25.36525,2.725418,3.518407
39.33525,2.782487,3.2899
50.356312,2.597779,3.335883
60.041312,2.639004,3.301866
70.886062,2.577426,3.332178
80.03375,2.562174,3.35136
86.92375,2.548234,3.37305
91.28875,2.558697,3.349236
104.822437,2.485049,3.368701
109.642437,2.516245,3.379968
115.355875,2.504025,3.379722
129.508688,2.414748,3.365546
143.326437,2.363943,3.294152
158.603437,2.357382,3.265818
164.83,2.369122,3.246333
178.095,2.376131,3.237296
192.775,2.39272,3.257301
