block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,4.503601,4.875,1.0,1,1.0
1.0,2.0,4.263483,4.826719,1.0,2,1.0
2.0,3.0,4.390663,4.25,1.0,1,1.0
3.0,4.0,4.420254,4.25,1.0,1,1.0
4.0,5.0,4.413613,4.25,1.0,1,1.0
5.0,6.0,3.837078,4.25,1.0,1,1.0
6.0,7.0,4.56982,4.25,1.0,1,1.0
7.0,8.0,4.092349,4.25,1.0,1,1.0
8.0,9.0,4.567012,4.25,1.0,1,1.0
9.0,10.0,4.158771,4.25,1.0,1,1.0
10.0,11.0,4.255788,4.25,1.0,1,1.0
11.0,12.0,4.569083,4.137563,1.0,2,1.0
12.0,13.0,4.35361,3.75,1.0,1,1.0
13.0,14.0,2.134244,3.75,1.0,1,1.0
14.0,15.0,2.134244,3.75,1.0,1,1.0
15.0,16.0,4.731524,3.75,1.0,1,1.0
16.0,17.0,4.50582,3.75,1.0,1,1.0
17.0,18.0,4.342479,3.75,1.0,1,1.0
18.0,19.0,4.560556,4.061656,1.0,2,1.0
19.0,20.0,4.403938,4.25,1.0,1,1.0
20.0,21.0,4.385292,4.25,1.0,1,1.0
21.0,22.0,4.418285,4.25,1.0,1,1.0
22.0,23.0,4.572304,4.25,1.0,1,1.0
23.0,24.0,4.537437,4.414687,1.0,2,1.0
24.0,25.0,4.518978,4.5,1.0,1,1.0
25.0,26.0,3.648264,4.5,1.0,1,1.0
26.0,27.0,2.141084,4.5,1.0,1,1.0
27.0,28.0,2.141084,4.5,1.0,1,1.0
28.0,29.0,4.186003,4.5,1.0,1,1.0
29.0,30.0,4.482042,4.5,1.0,2,1.0
30.0,31.0,4.615156,4.5,1.0,1,1.0
31.0,32.0,4.621256,4.5,1.0,1,1.0
32.0,33.0,4.13911,4.5,1.0,1,1.0
33.0,34.0,4.475899,4.5,1.0,1,1.0
34.0,35.0,4.485143,4.5,1.0,1,1.0
35.0,36.0,4.437005,4.5,1.0,1,1.0
36.0,37.0,4.491398,4.391906,1.0,2,1.0
37.0,38.0,4.032483,4.25,1.0,1,1.0
38.0,39.0,4.055857,4.25,1.0,1,1.0
39.0,40.0,4.492468,4.25,1.0,1,1.0
40.0,41.0,4.550041,4.25,1.0,1,1.0
41.0,42.0,3.484419,4.508141,1.0,2,1.0
42.0,43.0,4.625674,4.625,1.0,1,1.0
43.0,44.0,4.34596,4.625,1.0,1,1.0
44.0,45.0,4.308609,4.625,1.0,1,1.0
45.0,46.0,4.525337,4.625,1.0,1,1.0
46.0,47.0,4.159718,4.481781,1.0,2,1.0
47.0,48.0,4.149437,4.375,1.0,1,1.0
48.0,49.0,4.064373,4.375,1.0,1,1.0
49.0,50.0,4.164781,4.375,1.0,1,1.0
50.0,51.0,4.280213,4.375,1.0,1,1.0
51.0,52.0,4.308408,4.375,1.0,1,1.0
52.0,53.0,3.881429,4.481781,1.0,2,1.0
53.0,54.0,4.508858,4.75,1.0,1,1.0
54.0,55.0,4.363513,4.75,1.0,1,1.0
55.0,56.0,4.252927,4.75,1.0,1,1.0
56.0,57.0,4.488433,4.75,1.0,1,1.0
57.0,58.0,4.450635,4.75,1.0,1,1.0
58.0,59.0,4.416848,4.75,1.0,1,1.0
59.0,60.0,4.406043,4.829594,1.0,2,1.0
60.0,61.0,4.6349,4.875,1.0,1,1.0
61.0,62.0,4.133985,4.42875,1.0,2,1.0
62.0,63.0,4.43946,4.25,1.0,1,1.0
63.0,64.0,4.189202,4.25,1.0,1,1.0
64.0,65.0,4.516828,4.25,1.0,1,1.0
65.0,66.0,4.244657,4.25,1.0,1,1.0
66.0,67.0,4.418231,4.25,1.0,1,1.0
67.0,68.0,4.240055,4.25,1.0,1,1.0
68.0,69.0,4.32313,4.25,1.0,1,1.0
69.0,70.0,4.079043,4.25,1.0,1,1.0
70.0,71.0,4.619483,4.25,1.0,1,1.0
71.0,72.0,4.485121,3.819188,1.0,2,1.0
72.0,73.0,2.134244,3.75,1.0,1,1.0
73.0,74.0,2.134244,3.75,1.0,1,1.0
74.0,75.0,4.07653,3.75,1.0,1,1.0
75.0,76.0,4.552431,3.75,1.0,1,1.0
76.0,77.0,4.064336,3.75,1.0,1,1.0
77.0,78.0,4.580039,3.880031,1.0,2,1.0
78.0,79.0,4.636532,4.25,1.0,1,1.0
79.0,80.0,4.68914,4.25,1.0,1,1.0
80.0,81.0,4.275759,4.25,1.0,1,1.0
81.0,82.0,4.528121,4.25,1.0,1,1.0
82.0,83.0,4.554989,4.323875,1.0,2,1.0
83.0,84.0,4.617336,4.5,1.0,1,1.0
84.0,85.0,4.553361,4.5,1.0,1,1.0
85.0,86.0,2.141084,4.5,1.0,1,1.0
86.0,87.0,2.141084,4.5,1.0,1,1.0
87.0,88.0,3.3343,4.5,1.0,1,1.0
88.0,89.0,4.604351,4.5,1.0,1,1.0
89.0,90.0,4.518482,4.5,1.0,2,1.0
90.0,91.0,4.38712,4.5,1.0,1,1.0
91.0,92.0,4.183823,4.5,1.0,1,1.0
92.0,93.0,4.13671,4.5,1.0,1,1.0
93.0,94.0,4.488827,4.5,1.0,1,1.0
94.0,95.0,4.688892,4.5,1.0,1,1.0
95.0,96.0,4.050147,4.482719,1.0,2,1.0
96.0,97.0,4.405162,4.25,1.0,1,1.0
97.0,98.0,4.384277,4.25,1.0,1,1.0
98.0,99.0,4.755504,4.25,1.0,1,1.0
99.0,100.0,4.433165,4.25,1.0,1,1.0
100.0,101.0,3.708516,4.371922,1.0,2,1.0
101.0,102.0,4.308274,4.625,1.0,1,1.0
102.0,103.0,4.288181,4.625,1.0,1,1.0
103.0,104.0,4.406276,4.625,1.0,1,1.0
104.0,105.0,4.384428,4.625,1.0,1,1.0
105.0,106.0,4.090446,4.572594,1.0,2,1.0
106.0,107.0,4.288285,4.375,1.0,1,1.0
107.0,108.0,4.264494,4.375,1.0,1,1.0
108.0,109.0,3.996932,4.375,1.0,1,1.0
109.0,110.0,3.711451,4.375,1.0,1,1.0
110.0,111.0,4.511648,4.375,1.0,1,1.0
111.0,112.0,4.513691,4.375,1.0,1,1.0
112.0,113.0,3.88005,4.720562,1.0,2,1.0
113.0,114.0,4.556426,4.75,1.0,1,1.0
114.0,115.0,4.185445,4.75,1.0,1,1.0
115.0,116.0,4.253642,4.75,1.0,1,1.0
116.0,117.0,4.564975,4.75,1.0,1,1.0
117.0,118.0,4.561264,4.75,1.0,1,1.0
118.0,119.0,4.310185,4.784187,1.0,2,1.0
119.0,120.0,4.513791,4.875,1.0,1,1.0
120.0,121.0,4.389915,4.655781,1.0,2,1.0
121.0,122.0,4.533171,4.25,1.0,1,1.0
122.0,123.0,4.401622,4.25,1.0,1,1.0
123.0,124.0,3.953995,4.25,1.0,1,1.0
124.0,125.0,4.143059,4.25,1.0,1,1.0
125.0,126.0,4.448977,4.25,1.0,1,1.0
126.0,127.0,4.520916,4.25,1.0,1,1.0
127.0,128.0,4.371208,4.25,1.0,1,1.0
128.0,129.0,4.325856,4.25,1.0,1,1.0
129.0,130.0,4.317449,4.25,1.0,1,1.0
130.0,131.0,4.306816,4.000813,1.0,2,1.0
131.0,132.0,2.927165,3.75,1.0,1,1.0
132.0,133.0,2.134244,3.75,1.0,1,1.0
133.0,134.0,2.134244,3.75,1.0,1,1.0
134.0,135.0,4.436696,3.75,1.0,1,1.0
135.0,136.0,4.322711,3.75,1.0,1,1.0
136.0,137.0,4.621983,3.75,1.0,1,1.0
137.0,138.0,4.50512,4.198406,1.0,2,1.0
138.0,139.0,4.355328,4.25,1.0,1,1.0
139.0,140.0,4.151506,4.25,1.0,1,1.0
140.0,141.0,4.621829,4.25,1.0,1,1.0
141.0,142.0,4.427819,4.25,1.0,1,1.0
142.0,143.0,4.635972,4.483062,1.0,2,1.0
143.0,144.0,4.569137,4.5,1.0,1,1.0
144.0,145.0,1.587001,4.5,1.0,1,1.0
145.0,146.0,2.141084,4.5,1.0,1,1.0
146.0,147.0,1.159798,4.5,1.0,1,1.0
147.0,148.0,4.470807,4.5,1.0,1,1.0
148.0,149.0,4.275978,4.5,1.0,2,1.0
149.0,150.0,4.512509,4.5,1.0,1,1.0
150.0,151.0,4.2892,4.5,1.0,1,1.0
151.0,152.0,4.367745,4.5,1.0,1,1.0
152.0,153.0,4.238749,4.5,1.0,1,1.0
153.0,154.0,4.486733,4.5,1.0,1,1.0
154.0,155.0,4.52035,4.5,1.0,1,1.0
155.0,156.0,4.264894,4.323531,1.0,2,1.0
156.0,157.0,4.453217,4.25,1.0,1,1.0
157.0,158.0,4.688725,4.25,1.0,1,1.0
158.0,159.0,4.017685,4.25,1.0,1,1.0
159.0,160.0,4.416936,4.25,1.0,1,1.0
160.0,161.0,3.934687,4.610703,1.0,2,1.0
161.0,162.0,4.393727,4.625,1.0,1,1.0
