block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,4.450192,4.25,1.0,1,1.0
1.0,2.0,4.272855,4.25,1.0,1,1.0
2.0,3.0,4.236717,4.25,1.0,1,1.0
3.0,4.0,4.376037,4.25,1.0,1,1.0
4.0,5.0,3.973071,4.25,1.0,2,1.0
5.0,6.0,3.882513,4.25,1.0,1,1.0
6.0,7.0,2.139678,4.25,1.0,1,1.0
7.0,8.0,2.139678,4.25,1.0,1,1.0
8.0,9.0,1.359975,4.25,1.0,1,1.0
9.0,10.0,4.276453,4.25,1.0,1,1.0
10.0,11.0,4.192785,4.25,1.0,1,1.0
11.0,12.0,4.156458,4.25,1.0,1,1.0
12.0,13.0,3.622542,4.25,1.0,1,1.0
13.0,14.0,4.489801,4.341227,1.0,2,1.0
14.0,15.0,4.258748,4.375,1.0,1,1.0
15.0,16.0,4.393903,4.375,1.0,1,1.0
16.0,17.0,4.45776,4.375,1.0,1,1.0
17.0,18.0,3.582715,4.375,1.0,1,1.0
18.0,19.0,2.139678,4.375,1.0,1,1.0
19.0,20.0,2.139678,4.375,1.0,1,1.0
20.0,21.0,2.400759,4.368109,1.0,2,1.0
21.0,22.0,3.9398,3.625,1.0,1,1.0
22.0,23.0,4.137897,3.625,1.0,1,1.0
23.0,24.0,4.433009,4.114281,1.0,2,1.0
24.0,25.0,4.246753,4.375,1.0,1,1.0
25.0,26.0,2.155012,4.375,1.0,1,1.0
26.0,27.0,2.155012,4.375,1.0,1,1.0
27.0,28.0,3.749086,4.375,1.0,1,1.0
28.0,29.0,4.275198,4.375,1.0,1,1.0
29.0,30.0,4.094213,4.375,1.0,1,1.0
30.0,31.0,4.214362,4.375,1.0,1,1.0
31.0,32.0,4.119554,4.375,1.0,2,1.0
32.0,33.0,4.083724,4.375,1.0,1,1.0
33.0,34.0,4.240411,4.375,1.0,1,1.0
34.0,35.0,4.252267,4.375,1.0,1,1.0
35.0,36.0,3.727396,4.375,1.0,1,1.0
36.0,37.0,4.390895,4.508062,1.0,2,1.0
37.0,38.0,3.458111,4.875,1.0,1,1.0
38.0,39.0,2.014765,4.875,1.0,1,1.0
39.0,40.0,1.21194,4.875,1.0,1,1.0
40.0,41.0,4.293421,4.875,1.0,1,1.0
41.0,42.0,4.076899,4.875,1.0,1,1.0
42.0,43.0,1.449072,4.875,1.0,1,1.0
43.0,44.0,2.014765,4.875,1.0,1,1.0
