block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,2.978803,2.75,1.0,1,1.0
1.0,2.0,3.795787,2.75,1.0,1,1.0
2.0,3.0,2.623695,2.75,1.0,1,1.0
3.0,4.0,3.75267,2.75,1.0,1,1.0
4.0,5.0,2.765171,2.75,1.0,1,1.0
5.0,6.0,2.753758,2.75,1.0,1,1.0
6.0,7.0,3.408747,2.84668,1.0,2,1.0
7.0,8.0,1.055944,2.875,1.0,1,1.0
8.0,9.0,1.067806,2.875,1.0,1,1.0
9.0,10.0,1.854205,2.875,1.0,1,1.0
10.0,11.0,1.622281,2.875,1.0,1,1.0
11.0,12.0,1.064378,2.875,1.0,1,1.0
12.0,13.0,1.638259,2.875,1.0,1,1.0
13.0,14.0,2.823168,2.875,1.0,1,1.0
14.0,15.0,1.172488,2.875,1.0,1,1.0
15.0,16.0,1.067294,2.875,1.0,1,1.0
16.0,17.0,1.528663,2.875,1.0,1,1.0
17.0,18.0,2.943606,2.875,1.0,1,1.0
18.0,19.0,1.16658,2.875,1.0,1,1.0
19.0,20.0,1.064373,2.875,1.0,1,1.0
20.0,21.0,1.547204,2.875,1.0,1,1.0
21.0,22.0,3.200353,2.875,1.0,1,1.0
22.0,23.0,2.749709,2.875,1.0,1,1.0
23.0,24.0,2.790756,2.854016,1.0,2,1.0
24.0,25.0,3.607296,2.625,1.0,1,1.0
25.0,26.0,1.062837,2.625,1.0,1,1.0
26.0,27.0,1.064596,2.625,1.0,1,1.0
27.0,28.0,1.064102,2.625,1.0,1,1.0
28.0,29.0,2.696832,2.625,1.0,1,1.0
29.0,30.0,1.21052,2.625,1.0,1,1.0
30.0,31.0,1.063738,2.625,1.0,1,1.0
31.0,32.0,1.065349,2.625,1.0,1,1.0
32.0,33.0,1.939776,2.625,1.0,1,1.0
33.0,34.0,2.591633,2.625,1.0,1,1.0
34.0,35.0,2.516284,2.625,1.0,1,1.0
35.0,36.0,3.141921,2.625,1.0,1,1.0
36.0,37.0,2.688056,2.625,1.0,1,1.0
37.0,38.0,3.067617,2.625,1.0,2,1.0
38.0,39.0,3.315452,2.625,1.0,1,1.0
39.0,40.0,2.377402,2.625,1.0,1,1.0
40.0,41.0,2.817616,2.625,1.0,1,1.0
41.0,42.0,2.625213,2.625,1.0,1,1.0
42.0,43.0,1.064567,2.625,1.0,1,1.0
43.0,44.0,1.065445,2.625,1.0,1,1.0
44.0,45.0,1.066267,2.625,1.0,1,1.0
45.0,46.0,2.077757,2.625,1.0,1,1.0
46.0,47.0,3.031712,2.625,1.0,1,1.0
47.0,48.0,3.059384,2.615195,1.0,2,1.0
48.0,49.0,2.926941,2.5,1.0,1,1.0
49.0,50.0,2.646346,2.5,1.0,1,1.0
50.0,51.0,2.734145,2.5,1.0,1,1.0
51.0,52.0,1.325719,2.5,1.0,1,1.0
52.0,53.0,1.064243,2.5,1.0,1,1.0
53.0,54.0,1.062664,2.5,1.0,1,1.0
54.0,55.0,2.559771,2.5,1.0,1,1.0
55.0,56.0,3.132873,2.5,1.0,1,1.0
56.0,57.0,1.44872,2.5,1.0,1,1.0
57.0,58.0,1.064419,2.5,1.0,1,1.0
58.0,59.0,1.0632,2.5,1.0,1,1.0
59.0,60.0,2.734001,2.5,1.0,1,1.0
60.0,61.0,2.357603,3.217141,1.0,2,1.0
61.0,62.0,1.613612,3.25,1.0,1,1.0
62.0,63.0,1.062255,3.25,1.0,1,1.0
63.0,64.0,1.084764,3.25,1.0,1,1.0
64.0,65.0,3.207953,3.25,1.0,1,1.0
65.0,66.0,2.851737,3.25,1.0,1,1.0
66.0,67.0,2.851964,3.25,1.0,1,1.0
67.0,68.0,2.3642,3.25,1.0,1,1.0
68.0,69.0,1.06283,3.25,1.0,1,1.0
69.0,70.0,1.061829,3.25,1.0,1,1.0
70.0,71.0,1.878737,3.25,1.0,1,1.0
71.0,72.0,1.063154,3.25,1.0,1,1.0
72.0,73.0,1.061873,3.25,1.0,1,1.0
73.0,74.0,1.790536,3.25,1.0,1,1.0
74.0,75.0,3.259913,3.350422,1.0,2,1.0
75.0,76.0,2.963162,3.375,1.0,1,1.0
76.0,77.0,1.067379,3.375,1.0,1,1.0
77.0,78.0,1.062748,3.375,1.0,1,1.0
78.0,79.0,1.587989,3.375,1.0,1,1.0
79.0,80.0,2.899454,3.386242,1.0,2,1.0
80.0,81.0,2.454685,3.5,1.0,1,1.0
81.0,82.0,3.021638,3.5,1.0,1,1.0
82.0,83.0,2.54503,3.5,1.0,1,1.0
83.0,84.0,3.257679,3.5,1.0,1,1.0
84.0,85.0,3.09996,3.5,1.0,1,1.0
85.0,86.0,3.070039,3.5,1.0,1,1.0
86.0,87.0,3.321699,3.5,1.0,1,1.0
87.0,88.0,2.707596,3.5,1.0,1,1.0
88.0,89.0,3.261828,3.5,1.0,1,1.0
89.0,90.0,3.402125,3.5,1.0,2,1.0
90.0,91.0,2.110646,3.5,1.0,1,1.0
91.0,92.0,1.061158,3.5,1.0,1,1.0
92.0,93.0,1.06388,3.5,1.0,1,1.0
93.0,94.0,2.105875,3.5,1.0,1,1.0
94.0,95.0,1.064515,3.5,1.0,1,1.0
95.0,96.0,1.063133,3.5,1.0,1,1.0
96.0,97.0,2.041261,3.5,1.0,1,1.0
97.0,98.0,2.815316,3.5,1.0,1,1.0
98.0,99.0,3.267361,3.5,1.0,1,1.0
99.0,100.0,1.065749,3.5,1.0,1,1.0
100.0,101.0,1.064286,3.5,1.0,1,1.0
101.0,102.0,1.970837,3.5,1.0,1,1.0
102.0,103.0,2.94653,3.5,1.0,2,1.0
103.0,104.0,3.160726,3.5,1.0,1,1.0
104.0,105.0,2.635193,3.5,1.0,1,1.0
105.0,106.0,2.92571,3.5,1.0,1,1.0
106.0,107.0,1.064486,3.5,1.0,1,1.0
107.0,108.0,1.06493,3.5,1.0,1,1.0
108.0,109.0,1.810388,3.5,1.0,1,1.0
109.0,110.0,2.591371,3.5,1.0,1,1.0
110.0,111.0,1.066949,3.5,1.0,1,1.0
111.0,112.0,1.06509,3.5,1.0,1,1.0
112.0,113.0,1.862191,3.5,1.0,1,1.0
113.0,114.0,3.514349,3.548438,1.0,2,1.0
114.0,115.0,2.878319,3.625,1.0,1,1.0
115.0,116.0,1.083881,3.625,1.0,1,1.0
116.0,117.0,1.065862,3.625,1.0,1,1.0
117.0,118.0,1.537004,3.625,1.0,1,1.0
118.0,119.0,2.442473,3.182969,1.0,2,1.0
119.0,120.0,2.753169,3.0,1.0,1,1.0
120.0,121.0,3.43994,3.0,1.0,1,1.0
121.0,122.0,3.22293,3.0,1.0,1,1.0
122.0,123.0,2.914027,3.0,1.0,1,1.0
123.0,124.0,3.027313,3.0,1.0,1,1.0
124.0,125.0,3.22571,3.0,1.0,1,1.0
125.0,126.0,2.555782,3.0,1.0,1,1.0
126.0,127.0,2.908828,3.0,1.0,1,1.0
127.0,128.0,1.793519,3.0,1.0,1,1.0
128.0,129.0,1.064525,3.0,1.0,1,1.0
129.0,130.0,1.064919,3.0,1.0,1,1.0
130.0,131.0,1.064001,3.0,1.0,1,1.0
131.0,132.0,1.981542,3.0,1.0,1,1.0
132.0,133.0,2.980603,3.0,1.0,1,1.0
133.0,134.0,3.104184,3.43025,1.0,2,1.0
134.0,135.0,3.1198,4.0,1.0,1,1.0
135.0,136.0,1.063385,4.0,1.0,1,1.0
136.0,137.0,1.065965,4.0,1.0,1,1.0
