elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.34,2.850148,3.090909
6.09,3.262448,2.926705
8.44,3.256101,3.174925
11.68,3.340097,3.172634
14.03,3.284512,3.199551
16.42,3.336813,3.206894
18.37,3.377924,3.260754
20.77,3.410856,3.238877
24.42,3.49976,3.382534
26.41,3.422581,3.284156
29.75,3.483836,3.26161
33.05,3.479172,3.221224
36.74,3.472406,3.299441
40.03,3.489438,3.239607
42.92,3.51943,3.290808
45.72,3.491026,3.291842
49.17,3.473304,3.250315
53.26,3.450953,3.260629
55.61,3.473295,3.286239
59.21,3.463503,3.313054
62.21,3.469849,3.297957
65.33,3.423816,3.242793
69.62,3.463968,3.264804
72.32,3.474084,3.244736
75.81,3.492222,3.238584
79.61,3.507617,3.257571
82.71,3.509868,3.264575
84.75,3.508697,3.249454
88.73,3.524032,3.243871
94.78,3.549338,3.251516
98.37,3.544784,3.227739
100.91,3.551108,3.202429
104.86,3.564913,3.21219
107.79,3.571994,3.204157
111.99,3.565859,3.183999
115.58,3.579323,3.201579
119.07,3.601233,3.219652
122.36,3.597857,3.228412
128.26,3.588773,3.225572
131.64,3.591933,3.213361
137.74,3.581363,3.224352
139.59,3.581793,3.229535
141.53,3.582195,3.225018
143.62,3.574069,3.236295
146.21,3.579274,3.23533
149.05,3.562116,3.214514
150.84,3.555841,3.213155
152.53,3.552968,3.212498
158.43,3.554439,3.223205
163.17,3.56751,3.216721
165.01,3.570156,3.21765
167.31,3.56977,3.218323
170.45,3.561738,3.227699
174.7,3.548522,3.240405
181.25,3.547443,3.248144
