block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.744517,3.5,5.0,1,5.0
5.0,10.0,2.744517,3.5,5.0,1,5.0
10.0,15.0,2.769743,2.91875,5.0,2,5.0
15.0,20.0,2.771642,2.875,5.0,1,5.0
20.0,25.0,2.771642,2.875,5.0,1,5.0
25.0,30.0,3.174227,3.483125,5.0,2,5.0
30.0,35.0,3.185399,3.5,5.0,1,5.0
35.0,40.0,3.117128,3.3935,5.0,2,5.0
40.0,45.0,3.105268,3.375,5.0,1,5.0
45.0,50.0,3.07615,3.375,5.0,2,5.0
50.0,55.0,3.03544,3.375,5.0,1,5.0
55.0,60.0,3.03544,3.375,5.0,1,5.0
60.0,65.0,3.047314,3.354375,5.0,2,5.0
65.0,70.0,3.107402,3.25,5.0,1,5.0
70.0,75.0,3.107402,3.25,5.0,1,5.0
75.0,80.0,2.917622,2.918875,5.0,2,5.0
80.0,85.0,2.89748,2.817,5.0,2,5.0
85.0,90.0,2.935617,2.375,5.0,1,5.0
90.0,95.0,2.935617,2.375,5.0,1,5.0
95.0,100.0,3.052625,2.86,5.0,2,5.0
100.0,105.0,3.17687,3.375,5.0,1,5.0
105.0,110.0,3.080053,3.4555,5.0,2,5.0
110.0,115.0,2.876197,3.625,5.0,1,5.0
115.0,120.0,2.949654,2.917,5.0,2,5.0
120.0,125.0,2.954012,2.875,5.0,1,5.0
125.0,130.0,2.934329,2.9125,5.0,2,5.0
130.0,135.0,2.822793,3.125,5.0,1,5.0
135.0,140.0,2.822793,3.125,5.0,1,5.0
140.0,145.0,2.868617,3.00075,5.0,2,5.0
145.0,150.0,2.860533,3.265,5.0,2,5.0
150.0,155.0,2.827716,3.5,5.0,1,5.0
155.0,160.0,2.827716,3.5,5.0,1,5.0
160.0,165.0,3.18609,3.586,5.0,2,5.0
165.0,170.0,3.04951,3.625,5.0,2,5.0
170.0,175.0,2.935489,3.625,5.0,1,5.0
175.0,180.0,3.1608,3.25,5.0,2,5.0
180.0,185.0,3.235903,3.125,5.0,1,5.0
185.0,185.935,3.235903,3.125,0.935,1,5.0
