seconds,mos_pred_concat,mos_target_concat_durw
4.8065,4.444967,4.25
9.26475,4.53395,4.430452
17.65875,4.349124,4.463511
27.480812,4.366496,4.610584
32.240875,4.319309,4.575802
40.867063,4.325182,4.533417
43.223875,4.288869,4.483885
50.9445,4.353487,4.467383
59.408188,4.311685,4.436413
64.214687,4.31857,4.42246
68.672937,4.328328,4.435609
77.066937,4.308212,4.442623
86.889,4.344057,4.491499
91.649062,4.330167,4.485448
100.27525,4.34005,4.475947
102.632063,4.320726,4.456406
110.352688,4.360053,4.450711
118.816375,4.358466,4.436413
123.622875,4.338342,4.429166
128.081125,4.343546,4.435982
136.475125,4.326494,4.43992
146.297188,4.341729,4.46913
151.05725,4.332131,4.466164
159.683438,4.344727,4.461239
162.04025,4.325967,4.449076
169.760875,4.344986,4.445707
178.224563,4.353794,4.436413
183.031063,4.353378,4.431518
