seconds,mos_pred_concat,mos_target_concat_durw
9.147687,2.975881,3.5
13.954187,3.337793,3.758336
24.798938,3.221048,3.645364
29.257188,3.334778,3.794642
34.970625,3.376736,3.726082
43.364625,3.476106,3.875888
58.641625,3.3775,3.647706
68.463687,3.490315,3.823778
73.143937,3.471818,3.811059
77.904,3.50132,3.845517
92.056812,3.385042,3.753962
100.683,3.426433,3.807171
114.50075,3.354233,3.664508
116.857563,3.349293,3.663712
123.084125,3.340639,3.617489
130.80475,3.36823,3.6622
141.825813,3.328298,3.649596
150.2895,3.335571,3.683408
163.823188,3.3442,3.668257
168.629688,3.367846,3.684838
177.1325,3.346301,3.651964
181.59075,3.35189,3.675853
